date,abdominal pain,macular degeneration,choking,allergy,anemia,anorexia,anthrax,apnea,cardiac arrest,asthma,cerebral palsy,illusion,avian flu,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bones,brain dead,encephalitis,dengue,spotting,shortness of breath,bronchitis,bruises,blisters,burns,corpse,calculus,colon cancer,bladder cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,cataracts,common cold,encephalopathy,stroke,chills,cholera,alcoholism,copd,chronic diseases,shock,stenosis,brain injury,coronary heart disease,cough,cramps,decapitation,birth defects,substance abuse,sleep deprivation,dyslexia,stuttering,diarrhea,mental retardation,bends,tuberculosis,lyme disease,disease,infectious diseases,kidney disease,neurological disorders,multiple sclerosis,dizziness,binge drinking,drowning,drunkenness,muscular dystrophy,amelia,emergency,vomiting,polio,hernia,mumps,epilepsy,rash,kidney failure,dementia,fatigue,typhoid,cystic fibrosis,fibrosis,flushing,seizure,food allergies,food poisoning,frostbite,boils,carbon monoxide poisoning,stomach cancer,gerd,gonorrhea,gunshot wound,hearing loss,heart attack,heart disease,heart failure,heat stroke,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,rabies,overeating,fever,hypothermia,blindness,critically ill,erectile dysfunction,bacterial infection,infection,inflammation,influenza,foot injury,spinal injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,lacerations,underweight,leg injury,leprosy,leukemia,liver disease,unconsciousness,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,rubella,measles,melanoma,memory loss,meningitis,microcephaly,migraine,smallpox,oral cancer,maids,nausea,neck injury,thyroid cancer,kidney cancer,skin cancer,testicular cancer,numbness,obesity,hallucinations,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,joint pain,pancreatic cancer,paralysis,aches,plague,pneumonia,lead poisoning,poisoning,sepsis,arthritis,polyps,spinal cord injury,postpartum depression,preterm birth,brain tumor,itching,coma,hepatitis c,lung cancer,rare disease,confusion,recurrence,malaria,infertility,severe acute respiratory syndrome,respiratory infections,rheumatoid arthritis,rupture,scars,learning disabilities,sclerosis,sexually transmitted diseases,morning sickness,sids,signs and symptoms,sleep apnea,sneezing,snoring,muscle pain,wheezing,spasms,miscarriage,stab wounds,starvation,vegetative state,stillbirth,kidney stones,strain,dehydration,sudden death,suffocation,sunburn,syndrome,fainting,aids,down syndrome,syphilis,amnesia,tetanus,sore throat,injury,tremors,cancer,ulcers,headaches,hives,warts,weight gain,birth weight,whooping cough,chronic pain,yellow fever,shingles
2008-09,0.263157895,0.041666667,0.114285714,0.304,0.111111111,0.217391304,0.012402089,0.018867925,0.140350877,0.3,0.095238095,0.1,0,0.044444444,0.06779661,0.300970874,0.423076923,0.257731959,0.052631579,0.333333333,0.018181818,0.033333333,0,0.166666667,0.2,0.125,0.053846154,0.024390244,0.278008299,0.5,0.2,0.211538462,0.045454545,0.236842105,0.163265306,0.212765957,0.326797386,0.024390244,0,0.066666667,0.032258065,0.494071146,0.066666667,0.04950495,0.162162162,0.21875,0.62962963,0.24516129,0.037037037,0.24691358,0,0.166666667,0.11627907,0.083333333,0.038216561,0.095652174,0.04,0,0,0.085365854,0.153846154,0.285714286,0.3125,0,0.176668914,0.04519774,0.041666667,0.045454545,0.074074074,0.111111111,0.142857143,0.211538462,0.375,0.333333333,0.025,0.605802048,0.095890411,0.055555556,0.357142857,0.041666667,0.090909091,0.3,0.666666667,0.01369863,0.194444444,0,0.272727273,0.4,0.703703704,0.356435644,0.034482759,0.192307692,0,0,0.1875,0.047619048,0.146341463,0,0.243243243,0.05,0.382978723,0.449612403,0.085106383,0,0.160714286,0.045454545,0.2,0.017857143,0.043478261,0.12,0.045454545,0.049056604,0,0.421052632,0,0.081632653,0.235294118,0.154734411,0.020833333,0.145833333,0.028985507,0,0,0.125,0,0.058823529,0.020895522,0.133333333,0,0.058823529,0,0.065217391,0.647058824,0.181818182,0.152777778,0.15,0.041666667,0.010752688,0.108433735,0.347826087,0.0625,0.036407767,0.093023256,0.294117647,0.017910448,0,0.058823529,0,0,0,0.323529412,0.045454545,0,0,0.06557377,0.111111111,0.2,0.411764706,0,0.310344828,0.466666667,0.266666667,0.214285714,0.413333333,0.16,0,0.153846154,0.279069767,0.043478261,0.203389831,0.031746032,0.214285714,0.166666667,0,0.137931034,0.210526316,0.052631579,0.04,0.133333333,0.255319149,0.2,0.154639175,0.108695652,0.186567164,0,0.144578313,0.139534884,0.066666667,0.095238095,0,0,0.060606061,0.052631579,0.183673469,0,0.107142857,0.192307692,0,0.046511628,0.5,0.02,0.272727273,0.090909091,0.0625,0,0.08,0.228571429,0.266666667,0.043478261,0.023715415,0,0.761904762,0.062111801,0.129032258,0,0,0,0.23943662,0,0.142857143,0.75,0,0.095238095,0.125,0.222222222,0.073825503,0.172413793,0.422764228,0.05,0.189473684,0.066666667,0.073170732,0.195121951,0,0.02,0,0,0.25
2008-10,0.052631579,0.041666667,0.142857143,0.552,0,0,0.004569191,0,0.210526316,0.130769231,0,0.175,0,0.088888889,0.033898305,0.145631068,0.653846154,0.134020619,0.105263158,0.259259259,0.018181818,0,0,0.111111111,0.05,0.125,0.084615385,0.12195122,0.290456432,0.29787234,0.1,0.211538462,0.227272727,0.184210526,0.102040816,0.127659574,0.347593583,0.170731707,0,0.6,0.064516129,0.185770751,0.133333333,0.01980198,0.189189189,0.09375,0.185185185,0.374193548,0.037037037,0.037037037,0,0.484848485,0.046511628,0,0.006369427,0.139130435,0,0,0,0.292682927,0.076923077,0.428571429,0.125,0,0.199595415,0.124293785,0.041666667,0,0.481481481,0.148148148,0,0.173076923,0.5,0.133333333,0,0.341296928,0.315068493,0.013888889,0.107142857,0.020833333,0.090909091,0.38,0.25,0.068493151,0.138888889,0,0.090909091,0.066666667,0.074074074,0.217821782,0.620689655,0.230769231,0,0.25,0,0,0,0,0.162162162,0.075,0.333333333,0.271317829,0.14893617,0,0.25,0.227272727,0.133333333,0.017857143,0.086956522,0.32,0.136363636,0.083018868,0.058823529,0.736842105,0.05,0.12244898,0.294117647,0.251732102,0.015625,0.072916667,0.014492754,0,0.004950495,0.041666667,0,0.039215686,0.011940299,0.133333333,0,0,0,0.043478261,0.235294118,0.272727273,0.083333333,0.1,0.020833333,0,0.301204819,0.173913043,0.0625,0.007281553,0.046511628,0.117647059,0.023880597,0,0.343137255,0.008196721,0,0,0.323529412,0.022727273,0,0,0.098360656,0,0.4,0.205882353,0,0.068965517,0,0.066666667,0.178571429,0.186666667,0.08,0.05,0.128205128,0.209302326,0,0.13559322,0.121693122,0,0.131578947,0.2,0.051724138,0.105263158,0.157894737,0,0,0.14893617,0.066666667,0.206185567,0.065217391,0.097014925,0.086956522,0.168674699,0.139534884,0.011111111,0.047619048,0,0.181818182,0.060606061,0.210526316,0.387755102,0,0.464285714,0.538461538,0,0.441860465,0.333333333,0,0.272727273,0.045454545,0,0.057142857,0.06,0.057142857,0.466666667,0.086956522,0,0,0.238095238,0.128364389,0.064516129,0.384615385,0.083333333,0,0.169014085,0,0.291208791,0.194444444,0.055555556,0.142857143,0.125,0.111111111,0.06831256,0.206896552,0.279132791,0.15,0.389473684,0.2,0.097560976,0.170731707,0,0.02,0.1,0,0.035714286
2008-11,0,0,0.171428571,0.432,0.148148148,0,0.00848564,0.075471698,0.070175439,0.446153846,0,0.125,0,0.044444444,0,0.446601942,0.294871795,0.288659794,0.263157895,0.148148148,0.072727273,0,0,0.055555556,0.05,0.0625,0.069230769,0.024390244,0.261410788,0.404255319,0,0.115384615,0,0.394736842,0.183673469,0.021276596,0.308377897,0.048780488,0,0,0,0.308300395,0,0.207920792,0.243243243,0.03125,0.444444444,0.174193548,0,0.074074074,0.090909091,0.272727273,0,0,0.038216561,0.095652174,0.16,0,0,0.170731707,0.076923077,0,0.104166667,0,0.178691841,0.028248588,0.125,0.045454545,0.074074074,0.074074074,0.428571429,0.134615385,0.625,0,0.075,0.252559727,0.109589041,0,0,0,0.318181818,0.26,0.166666667,0.219178082,0.166666667,0,0.090909091,0.066666667,0.037037037,0.376237624,0.310344828,0,0.05,0,0,0,0.512195122,0,0.108108108,0.025,0.354609929,0.465116279,0.446808511,0,0.089285714,0,0,0.053571429,0.304347826,0.56,0.136363636,0.056603774,0.058823529,0.105263158,0,0.102040816,0.117647059,0.163972286,0.078125,0.135416667,0.014492754,0,0.004950495,0.069444444,0,0.019607843,0.011940299,0.066666667,0.142857143,0.058823529,0,0.217391304,0.117647059,0.272727273,0.125,0.25,0.020833333,0,0.168674699,0.391304348,0,0.012135922,0.058139535,0,0,0,0.176470588,0,0.074074074,0,0.176470588,0,0,0.074074074,0.131147541,0.074074074,0.1,0.389705882,0.15,0.379310345,0,0.066666667,0.178571429,0.2,0.12,0,0.025641026,0.279069767,0.260869565,0.008474576,0.026455026,0,0.061403509,0,0.060344828,0.052631579,0.052631579,0,0.166666667,0.170212766,0.2,0.144329897,0.02173913,0.097014925,0.043478261,0.21686747,0.046511628,0.088888889,0.095238095,0,0.090909091,0.060606061,0.052631579,0.265306122,0.1,0.071428571,0.192307692,0,0,0,0.04,0.363636364,0,0,0.028571429,0,0.114285714,0.333333333,0.086956522,0.031620553,0,0.142857143,0.093167702,0.258064516,0,0.333333333,0,0.23943662,0.21875,0.423076923,0.055555556,0,0.047619048,0,0.111111111,0.060162991,0.034482759,0.313459801,0.1,0.221052632,0.2,0.195121951,0.219512195,0.058823529,0.16,0.166666667,0,0
2008-12,0,0,0.142857143,0.496,0.074074074,0.043478261,0.004569191,0.037735849,0.228070175,1,0.285714286,0.325,0.051724138,0.044444444,0,0.194174757,0.551282051,0.278350515,0.368421053,0.407407407,0.090909091,0.066666667,0,0.277777778,0.2,0.125,0.092307692,0,0.298755187,0.127659574,0.2,0.346153846,0,0.131578947,0.255102041,0,0.394533571,0.243902439,0,0.133333333,0,0.252964427,0.666666667,0.603960396,0.378378378,0,0.407407407,0.303225806,0,0.135802469,0.181818182,0.090909091,0.046511628,0.166666667,0.038216561,0.113043478,0.2,0,0,0.085365854,0.230769231,0,0.25,0,0.181389076,0.028248588,0.125,0,0.259259259,0.259259259,0.047619048,0.403846154,0.125,0.066666667,0,0.482935154,0.150684932,0.027777778,0,0.041666667,0.295454545,0.12,0.25,0.191780822,0.25,0,0.045454545,0.033333333,0.148148148,0.207920792,0.344827586,0.038461538,0.05,0.125,0.625,0,0,0.071428571,0.364864865,0.025,0.482269504,0.472868217,0.85106383,0.071428571,0,0,0.133333333,0.035714286,0.130434783,0.12,0.318181818,0.086792453,0.441176471,0.421052632,0.05,0.224489796,0.058823529,0.108545035,0.088541667,0.15625,0,0.019607843,0,0.180555556,0,0.098039216,0.005970149,0.133333333,0.285714286,0,0,0.217391304,0.058823529,0.363636364,0.208333333,0.1,0.166666667,0.010752688,0.293172691,0.130434783,0.125,0.046116505,0.069767442,0.117647059,0.014925373,0,0.31372549,0.024590164,0,0,0.294117647,0.045454545,0,0,0.032786885,0.037037037,0.1,0.544117647,0.15,0.034482759,0,0.166666667,0.214285714,0.426666667,0.04,0.1,0.128205128,0.279069767,0.260869565,0.050847458,0.126984127,0.071428571,0.307017544,0.266666667,0.00862069,0.052631579,0.210526316,0,0,0.170212766,0.2,0.195876289,0,0.044776119,0.043478261,0.240963855,0.139534884,0.144444444,0.404761905,0.016666667,0.181818182,0,0.105263158,0.285714286,0.05,0.25,0.461538462,0,0,0,0.12,0.727272727,0.181818182,0,0.228571429,0,0.257142857,0.133333333,0.217391304,0.007905138,0.111111111,0.166666667,0.082815735,0.419354839,0.230769231,0,0.045454545,0.267605634,0.03125,0.351648352,0.111111111,0,0.047619048,0.0625,0.111111111,0.076701822,0.275862069,0.333333333,0.1,0.726315789,0.066666667,0.170731707,0.268292683,0,0.02,0,0,0.035714286
2009-01,0.105263158,0,0.114285714,0.216,0.111111111,0.043478261,0.005874674,0.075471698,0.122807018,0.330769231,0.19047619,0.05,0.051724138,0.022222222,0.016949153,0.233009709,0.333333333,0.154639175,0.210526316,0.037037037,0.036363636,0,0.075471698,0.277777778,0,0,0.061538462,0.048780488,0.286307054,0.180851064,0.1,0.038461538,0,0.315789474,0.142857143,0.085106383,0.402257873,0.097560976,0,0.466666667,0,0.181818182,0.466666667,0.079207921,0.243243243,0,0.296296296,0.251612903,0,0.135802469,0,0.106060606,0.069767442,0.083333333,0.025477707,0.156521739,0.04,0.111111111,0,0.158536585,0.307692308,0.428571429,0.083333333,0,0.163182738,0.050847458,0.083333333,0,0.222222222,0.037037037,0.047619048,0.153846154,0.625,0,0.025,0.441979522,0.082191781,0.041666667,0.107142857,0,0.409090909,0.3,0.166666667,0.397260274,0.208333333,0,0.045454545,0.033333333,0.037037037,1,0,0.384615385,0.3,0.125,0.125,0,0.024390244,0.321428571,0.148648649,0.075,0.29787234,0.178294574,0.127659574,1,0,0,0,0.375,0.043478261,0.04,0.227272727,0.128301887,0.558823529,0,0.4,0.204081633,0.058823529,0.224018476,0.072916667,0.083333333,0,0,0.00990099,0.125,0.033333333,0.196078431,0.002985075,0.066666667,0.071428571,0.019607843,0.034482759,0.108695652,0.117647059,0.363636364,0.305555556,0.3,0.0625,0,0.124497992,0,0,0,0.127906977,0.176470588,0.011940299,0,0.235294118,0,0.185185185,0.5,0.117647059,0.022727273,0,0,0.147540984,0,0,0.433823529,0.4,0.068965517,0.066666667,0.033333333,0.142857143,0.373333333,0.28,0.05,0.615384615,0.139534884,0.043478261,0.06779661,0.063492063,0.071428571,0.236842105,0.533333333,0.043103448,0,0.157894737,0,0.033333333,0.14893617,0,0.134020619,0,0.037313433,0.130434783,0.21686747,0.209302326,0.044444444,0.071428571,0,0,0.060606061,0.157894737,0.163265306,0.05,0.25,1,0,0.209302326,0,0.08,0.090909091,0.045454545,0,0.342857143,0.02,0.142857143,0.266666667,0.130434783,0,0,0.357142857,0.084886128,0.096774194,0.230769231,0.666666667,0,0.190140845,0.0625,0.181318681,0,0.222222222,0.095238095,0,0.277777778,0.081016299,0.24137931,0.24028907,0.05,0.6,0.2,0.195121951,0.463414634,0,0.04,0.033333333,0,0.178571429
2009-02,0.052631579,0.125,0.057142857,0.392,0.037037037,0.086956522,0.007832898,0,0.105263158,0.415384615,0.047619048,0.25,0.051724138,0.355555556,0.06779661,0.223300971,0.346153846,0.103092784,0.105263158,0.222222222,0,0.033333333,0.012578616,0.055555556,0.05,0.0625,0.092307692,0.097560976,0.348547718,0.319148936,0,0.288461538,0,0.263157895,0.306122449,0.042553191,0.386809269,0.12195122,0.103448276,0.533333333,0.193548387,0.28458498,0.133333333,0.00990099,0.054054054,0.0625,0.296296296,0.296774194,0,0.049382716,0.272727273,0.212121212,0,0.166666667,0.038216561,0.104347826,0.04,0.055555556,0.043478261,0.109756098,0,0,0.0625,0.162162162,0.207012812,0.107344633,0.125,0.090909091,0.333333333,0.074074074,0,0.25,0.125,0.066666667,0.025,0.348122867,0.095890411,0.013888889,0,0.020833333,0.113636364,0.08,0.125,0.109589041,0.375,0,0,0.1,0.074074074,0.287128713,0.103448276,0.538461538,0.05,0.3125,0.3125,0.047619048,0,0,0.148648649,0.3,0.19858156,0.317829457,0.212765957,0.071428571,0.821428571,0.318181818,0.2,0.071428571,0.304347826,0.56,0.090909091,0.037735849,0.147058824,0.368421053,0.05,0.12244898,0.176470588,0.258660508,0.036458333,0.375,0,0,0.004950495,0.097222222,0,0.019607843,0.008955224,0.133333333,0,0,0.068965517,0.195652174,0.176470588,0.090909091,0.277777778,0.3,0.0625,0,0.297188755,0,0.0625,0.019417476,0.011627907,0.117647059,0.044776119,0,0.049019608,0,0.037037037,0.125,0.058823529,0.068181818,0.230769231,0,0.098360656,0.481481481,0.2,0.205882353,0.05,0,0.2,0.033333333,0.25,0.266666667,0.08,0,0.461538462,0.23255814,0.086956522,0.127118644,0.037037037,0,0.324561404,0.266666667,0.043103448,0,0.157894737,0.04,0.066666667,0.063829787,0.2,0.226804124,0.130434783,0.171641791,0,0.21686747,0.162790698,0.077777778,0.333333333,0,0,0,0.157894737,0.408163265,0.15,0.321428571,0.461538462,0.05,0,0.166666667,0,0.454545455,0,0.0625,0.028571429,0.12,0.228571429,0.066666667,0.173913043,0.023715415,0.055555556,0.19047619,0.196687371,0.129032258,0.307692308,0,0.045454545,0.161971831,0.0625,0.258241758,0.027777778,0,0.047619048,0.0625,0.222222222,0.091323106,0.068965517,0.466124661,0.2,0.189473684,0.333333333,0.243902439,0.414634146,0.058823529,0,0.066666667,0.026315789,0
2009-03,0.105263158,0.166666667,0.285714286,0.328,0.111111111,0,0.003263708,0.018867925,0.052631579,0.523076923,0.095238095,0.475,0,0.044444444,0.016949153,0.145631068,0.653846154,0.546391753,0.473684211,0.148148148,0.272727273,0.066666667,0,0.277777778,0.4,0.125,0.1,0.097560976,0.278008299,0.244680851,0.1,0.057692308,0.5,0.236842105,0.663265306,0.14893617,0.425430778,0.365853659,0.034482759,0.066666667,0.161290323,0.245059289,0.133333333,0.128712871,0.756756757,0.53125,0.37037037,0.270967742,0.037037037,0.259259259,0.272727273,0.045454545,0.093023256,0.083333333,0.057324841,0.269565217,0.16,0,0.043478261,0.134146341,0.538461538,0.142857143,0.375,1,0.310856372,0.056497175,0.291666667,0.136363636,0.037037037,0.074074074,0.095238095,0.230769231,0.125,0,0.025,0.389078498,0.178082192,0.055555556,0,0,0.136363636,0.26,0.208333333,0.315068493,0.222222222,0.05,0,0,0.259259259,0.237623762,0.24137931,0.192307692,0.05,0.125,0.125,0.571428571,0,0,0.189189189,0,0.446808511,0.604651163,0.468085106,0.214285714,0.357142857,0.045454545,0,0.142857143,0,0.24,0.272727273,0.067924528,0.647058824,0.210526316,0.15,0.326530612,0.235294118,0.219399538,0.125,0.114583333,0,0,0,0.277777778,0,0.568627451,0,0.066666667,0.571428571,0.019607843,0,0.108695652,0.117647059,0.454545455,0.277777778,0.25,0.145833333,0,0.24497992,0.173913043,0,0.02184466,0.11627907,0.058823529,0.002985075,0.002624672,0.225490196,0,0.037037037,0.25,0.264705882,0.022727273,0,0.037037037,0.114754098,0.074074074,0,0.566176471,0.3,0.034482759,0.2,0.166666667,0.035714286,0.84,0.32,0.05,0.512820513,0.255813953,0.130434783,0.050847458,0.037037037,0.071428571,0.166666667,0.066666667,0.129310345,0.105263158,0.263157895,0,0.066666667,0.106382979,0.266666667,0.072164948,0.217391304,0.044776119,0,0.265060241,0.325581395,0.033333333,0.523809524,0,0.090909091,0.03030303,0.157894737,0.285714286,0.3,0.035714286,0.230769231,0.05,0.255813953,0.666666667,0.02,0.090909091,0.090909091,0.125,0.171428571,0.04,0.114285714,0.333333333,0.195652174,0.019762846,0.5,0.357142857,0.080745342,0.290322581,0.615384615,0.083333333,0.136363636,0.338028169,0.125,0.340659341,0.222222222,0.083333333,0,0,0.111111111,0.093480345,0.344827586,0.497741644,0.55,0.884210526,0,0.048780488,0.609756098,0.176470588,0.22,0.066666667,0,0
2009-04,0.157894737,0,0.171428571,0.304,0.222222222,0.086956522,0.003263708,0.018867925,0.035087719,0.238461538,0.238095238,0.2,0.155172414,0.2,0,0.203883495,0.525641026,0.268041237,0.684210526,0.074074074,0.036363636,0.1,0.050314465,0.111111111,0.1,0.1875,0.038461538,0.048780488,0.414937759,0.180851064,0.1,0.365384615,0,0.315789474,0.234693878,0,0.381461676,0.341463415,0.034482759,0.333333333,0.064516129,0.229249012,0.333333333,0.04950495,0.162162162,0.40625,0.296296296,0.464516129,0.074074074,0.296296296,0.363636364,0.575757576,0.023255814,0,0.01910828,0.208695652,0.32,0.111111111,0,0.195121951,0.384615385,0.142857143,0.229166667,0,0.31220499,0.13559322,0.375,0.045454545,0.148148148,0.037037037,0.047619048,0.403846154,0.5,0,0,0.634812287,0.356164384,0.041666667,0.035714286,0,0.204545455,0.12,0.083333333,0.452054795,0.291666667,0.2,0,0.033333333,0.185185185,0.277227723,0,0.692307692,0,0.1875,0.0625,0.19047619,0,0,0.472972973,0.025,0.326241135,0.395348837,0.361702128,0.071428571,0.75,0.727272727,0.066666667,0.035714286,0.130434783,0.04,0.090909091,0.275471698,0.147058824,0.210526316,0,0.204081633,0.117647059,0.251732102,0.078125,1,0.014492754,0.019607843,0,0.194444444,0,0.039215686,0.002985075,0.066666667,0.428571429,0.019607843,0,0.434782609,0.117647059,0.181818182,0.375,0.2,0.125,0,0.176706827,0.260869565,0,0,0.174418605,0.294117647,0,0.005249344,0.490196078,0,0.148148148,0.125,0.323529412,0.022727273,0,0.148148148,0.295081967,0,0.2,0.470588235,0.05,0.206896552,0,0.133333333,0.035714286,0.64,0.08,0.25,0.282051282,0.302325581,0.347826087,0.127118644,0.08994709,0,0.210526316,0,0.112068966,0,0.263157895,0,0.033333333,0.021276596,0.6,0.072164948,0.347826087,0.134328358,0.130434783,0.34939759,0.069767442,0.4,0.238095238,0.033333333,0.272727273,0,0.052631579,0.387755102,0.15,0.285714286,0.461538462,0.1,0.046511628,0.166666667,0.02,0.636363636,0,0.0625,0.142857143,0.06,0.142857143,0.533333333,0.239130435,0.003952569,0,0.071428571,0.33126294,0.032258065,0.076923077,0.333333333,0,0.246478873,0,0.291208791,0,0,0.19047619,0.0625,0.833333333,0.088446788,0.344827586,0.412827462,0.45,0.547368421,0.466666667,0.024390244,0.56097561,0.117647059,0,0.133333333,0.052631579,0.142857143
2009-05,0.210526316,0.208333333,0.2,0.424,0.037037037,0.434782609,0.001305483,0,0.01754386,0.230769231,0.047619048,0.55,0.189655172,0.688888889,0,0.281553398,0.294871795,0.18556701,0.315789474,0.259259259,0.018181818,0.066666667,0.012578616,0.055555556,0.1,0.125,0.092307692,0.097560976,0.315352697,0.372340426,0.5,0.115384615,0.045454545,0.289473684,0.051020408,0.042553191,0.487225193,0.12195122,0.24137931,0,0.096774194,0.146245059,0.133333333,0.00990099,0.135135135,0.125,0.444444444,0.322580645,0.037037037,0.061728395,0.272727273,0.606060606,0.046511628,0.166666667,0.057324841,0.2,0.2,0,0,0.048780488,0.153846154,0.142857143,0.166666667,0.054054054,0.300067431,0.163841808,0.166666667,0.045454545,0.148148148,0.074074074,0.047619048,0.807692308,0,0.066666667,0.05,0.433447099,0.164383562,0.041666667,0.071428571,0.020833333,0.181818182,0.2,0.291666667,0.424657534,0.375,0,0,0,0.296296296,0.217821782,0.655172414,0.115384615,0.05,0.25,0,0,0,0,0.121621622,0,0.234042553,0.372093023,0.063829787,0,0.160714286,0,0,0,0.434782609,0.08,0,0.169811321,0.029411765,0.210526316,0,0.102040816,0.235294118,0.348729792,0.09375,0.96875,0.014492754,0,0.004950495,0.152777778,0,0.019607843,0.026865672,0.2,0.071428571,0.039215686,0.24137931,0.217391304,0,0.090909091,0.125,0.25,0.479166667,0,0.136546185,0.173913043,0.25,0.012135922,0,0.117647059,0.008955224,0.002624672,0.058823529,0.040983607,0.037037037,0.125,0.264705882,0,0,0.111111111,0,0.074074074,0,0.286764706,0.1,0.103448276,0.666666667,0.166666667,0.142857143,0.386666667,0.08,0,0.179487179,0.139534884,0.304347826,0.050847458,0.111111111,0.071428571,0.219298246,0.4,0.146551724,0.105263158,0.052631579,0.08,0.033333333,0.127659574,0.133333333,0.195876289,0.02173913,0.082089552,0.086956522,0.21686747,0.139534884,0.144444444,0.119047619,0.05,0.272727273,0.181818182,0.105263158,0.12244898,0.1,0.142857143,0.384615385,0,0,0.333333333,0.02,0.818181818,0.045454545,0.0625,0.028571429,0.02,0.171428571,0.266666667,0.282608696,0.019762846,0,0.5,0.3126294,0.35483871,0.153846154,0,0,0.225352113,0.03125,0.203296703,0.027777778,0,0.047619048,0.0625,0.5,0.071428571,0.068965517,0.363143631,0.25,0.231578947,0.266666667,0,0.390243902,0.058823529,0.2,0.033333333,0.026315789,0.107142857
2009-06,0.052631579,0.041666667,0.342857143,0.248,0.222222222,0.086956522,6.53E-04,0.20754717,1,0.092307692,0.142857143,0.25,0,0.266666667,0.050847458,0.359223301,0.551282051,0.298969072,0.684210526,0.37037037,0.109090909,0,0,0.388888889,0.25,0,0.107692308,0.048780488,0.435684647,0.170212766,0.4,0.307692308,0.045454545,0.157894737,0.285714286,0.021276596,0.570409982,0.341463415,0.103448276,0,0.161290323,0.359683794,0.066666667,0,0.378378378,0.03125,0.407407407,0.509677419,0.074074074,0.024691358,0.454545455,0.136363636,0.139534884,0.083333333,0.063694268,0.156521739,0.08,0,0.043478261,0.134146341,0.307692308,0.714285714,0.166666667,0,0.297370196,0.02259887,0,0.045454545,0.444444444,0.296296296,0.142857143,0.461538462,0,0.4,0,0.445392491,0.164383562,0.013888889,0.035714286,0,0.204545455,0.22,0.25,0.082191781,0.208333333,0,0.136363636,0.1,0.074074074,0.128712871,0,0.076923077,0,0.0625,0.0625,0.476190476,0,0.107142857,0.189189189,0.025,0.758865248,0.875968992,0.425531915,0.214285714,0.232142857,0.136363636,0.6,0.035714286,0.130434783,0.52,0.090909091,0.045283019,0.264705882,0.105263158,0,0.102040816,0.058823529,0.23556582,0.052083333,0.291666667,0.014492754,0.078431373,0.01980198,0.125,0,0.352941176,0.005970149,0.133333333,0.142857143,0.039215686,0,0.043478261,0.117647059,0.272727273,0.333333333,0.2,0.270833333,0.053763441,0.204819277,0.260869565,0,0.002427184,0.093023256,0.117647059,0.014925373,0,0.245098039,0,0.037037037,0.125,0.558823529,0,0,0.074074074,0.049180328,1,0.6,0.463235294,0.1,0.206896552,0.2,0.233333333,0.142857143,0.466666667,0.28,0.2,0.153846154,0.11627907,0.217391304,0.110169492,0.074074074,0.071428571,0.070175439,0.266666667,0.103448276,0.684210526,0,0.08,0.1,0.127659574,0.2,0.082474227,0.065217391,0.067164179,0.173913043,0.469879518,0.279069767,0.044444444,0.261904762,0,0,0.060606061,0.210526316,0.469387755,0.1,0.428571429,0.384615385,0.3,0.023255814,0.333333333,0.22,0.454545455,0.045454545,0.5,0.057142857,0.06,0.285714286,0.4,0.217391304,0,0,0.023809524,0.118012422,0.322580645,0.692307692,0.833333333,0.227272727,0.302816901,0.03125,0.236263736,0.083333333,0,0.095238095,0.0625,0.166666667,0.095397891,0.034482759,0.567299006,0.5,0.547368421,0,0.170731707,0.317073171,0.058823529,0,0.1,0.052631579,0.035714286
