date,abdominal pain,macular degeneration,choking,allergy,anemia,anorexia,anthrax,apnea,cardiac arrest,asthma,cerebral palsy,illusion,avian flu,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bones,brain dead,encephalitis,dengue,spotting,shortness of breath,bronchitis,bruises,blisters,burns,corpse,calculus,colon cancer,bladder cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,cataracts,common cold,encephalopathy,stroke,chills,cholera,alcoholism,copd,chronic diseases,shock,stenosis,brain injury,coronary heart disease,cough,cramps,decapitation,birth defects,substance abuse,sleep deprivation,dyslexia,stuttering,diarrhea,mental retardation,bends,tuberculosis,lyme disease,disease,infectious diseases,kidney disease,neurological disorders,multiple sclerosis,dizziness,binge drinking,drowning,drunkenness,muscular dystrophy,amelia,emergency,vomiting,polio,hernia,mumps,epilepsy,rash,kidney failure,dementia,fatigue,typhoid,cystic fibrosis,fibrosis,flushing,seizure,food allergies,food poisoning,frostbite,boils,carbon monoxide poisoning,stomach cancer,gerd,gonorrhea,gunshot wound,hearing loss,heart attack,heart disease,heart failure,heat stroke,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,rabies,overeating,fever,hypothermia,blindness,critically ill,erectile dysfunction,bacterial infection,infection,inflammation,influenza,foot injury,spinal injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,lacerations,underweight,leg injury,leprosy,leukemia,liver disease,unconsciousness,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,rubella,measles,melanoma,memory loss,meningitis,microcephaly,migraine,smallpox,oral cancer,maids,nausea,neck injury,thyroid cancer,kidney cancer,skin cancer,testicular cancer,numbness,obesity,hallucinations,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,joint pain,pancreatic cancer,paralysis,aches,plague,pneumonia,lead poisoning,poisoning,sepsis,arthritis,polyps,spinal cord injury,postpartum depression,preterm birth,brain tumor,itching,coma,hepatitis c,lung cancer,rare disease,confusion,recurrence,malaria,infertility,severe acute respiratory syndrome,respiratory infections,rheumatoid arthritis,rupture,scars,learning disabilities,sclerosis,sexually transmitted diseases,morning sickness,sids,signs and symptoms,sleep apnea,sneezing,snoring,muscle pain,wheezing,spasms,miscarriage,stab wounds,starvation,vegetative state,stillbirth,kidney stones,strain,dehydration,sudden death,suffocation,sunburn,syndrome,fainting,aids,down syndrome,syphilis,amnesia,tetanus,sore throat,injury,tremors,cancer,ulcers,headaches,hives,warts,weight gain,birth weight,whooping cough,chronic pain,yellow fever,shingles
2004-11,4,0,10,48,0,1,17,0,2,26,0,11,5,15,0,12,59,42,6,3,10,2,0,5,3,1,4,1,61,18,1,8,0,22,9,21,651,14,2,1,5,76,4,0,5,2,10,46,0,2,3,23,0,6,10,8,20,0,0,8,1,0,5,0,396,7,5,1,24,2,0,3,0,0,1,87,12,0,2,0,6,3,16,18,4,0,0,7,2,13,6,3,0,1,1,10,0,0,10,0,113,93,38,0,17,11,4,2,5,13,1,12,0,1,2,4,9,90,25,10,0,1,0,0,0,5,0,3,1,5,2,41,7,5,42,5,30,18,93,3,0,1,0,6,1,0,2,1,0,0,9,6,26,0,0,0,2,94,1,3,7,17,3,53,8,1,1,3,0,8,6,1,32,3,80,2,1,4,2,9,1,55,2,43,4,24,23,1,10,0,1,33,2,7,0,25,11,0,0,0,0,2,0,3,2,4,3,2,5,0,18,0,38,0,0,1,0,25,1,52,0,0,1,2,1,213,12,563,1,12,3,3,10,10,11,3,0,0
2004-12,0,5,2,18,5,0,6,1,2,61,3,5,1,12,1,19,47,34,5,7,0,1,6,2,1,2,9,2,40,40,0,14,0,11,40,21,814,5,10,0,3,138,2,11,8,0,12,33,0,3,0,4,3,0,10,14,2,1,0,6,2,1,9,0,423,18,2,3,14,5,5,5,1,0,0,157,2,1,2,0,11,16,1,24,9,4,0,1,5,10,0,0,0,3,1,2,0,0,9,1,141,89,8,0,4,0,2,1,19,0,3,13,5,5,0,3,0,78,31,10,0,2,0,3,2,6,1,1,2,0,0,46,2,1,9,5,2,14,58,1,0,2,4,2,2,0,87,1,0,1,9,1,8,1,14,0,2,34,9,1,5,21,4,33,4,6,0,20,4,3,7,0,75,0,116,3,7,1,0,1,0,4,0,32,0,18,5,8,2,5,3,19,10,11,0,14,7,0,0,0,1,0,1,0,0,0,5,0,17,2,0,0,20,0,0,2,0,32,0,182,0,1,2,1,0,274,13,507,2,50,0,1,8,5,0,4,0,0
2005-01,0,5,12,37,0,0,0,0,5,28,3,7,2,3,2,12,25,54,6,9,0,2,4,5,4,3,12,1,38,35,0,41,0,29,20,1,610,4,2,2,4,53,2,11,13,1,5,39,0,3,1,29,0,0,5,8,7,0,0,12,2,0,1,0,422,9,1,1,27,2,2,23,2,1,1,197,8,19,0,0,11,12,2,18,17,3,0,0,0,14,4,0,0,0,4,1,15,2,16,2,100,71,5,1,16,10,0,1,17,0,5,14,1,10,0,4,0,94,17,7,0,0,1,3,0,3,4,2,3,1,0,7,4,0,38,6,1,13,53,10,0,14,0,2,1,0,4,2,0,0,3,3,8,0,0,1,3,70,3,13,0,5,1,62,1,2,1,6,4,2,12,0,14,1,34,1,1,7,9,1,1,8,2,22,0,19,12,33,18,0,2,3,3,12,0,28,12,0,0,2,0,0,11,1,3,2,6,0,18,2,0,0,28,4,2,2,0,16,0,87,1,2,0,3,2,224,5,391,8,15,3,0,10,4,11,5,0,2
2005-02,0,0,14,21,0,1,6,0,0,31,0,2,24,1,1,18,30,28,5,3,0,0,6,5,4,1,9,2,51,14,0,6,3,6,41,2,586,3,0,2,3,195,3,7,12,0,9,38,1,5,3,12,1,2,8,14,3,0,0,4,2,0,7,0,392,11,4,1,7,2,6,11,0,0,4,139,6,0,1,0,9,18,0,4,4,0,1,2,0,32,0,4,3,4,4,2,0,4,8,4,106,78,15,0,34,22,11,0,6,11,1,33,3,1,2,1,6,131,32,39,1,0,0,3,1,2,2,2,4,0,0,5,3,0,4,1,18,9,57,0,0,1,12,3,14,0,12,6,1,0,3,0,2,0,11,0,5,25,6,10,2,3,1,19,7,0,0,2,5,6,25,0,13,0,38,5,3,7,1,17,0,13,10,20,0,15,21,1,0,1,5,3,1,10,0,7,16,0,0,1,0,2,0,0,1,22,5,2,10,26,0,0,70,5,5,0,2,26,1,70,2,1,2,2,2,189,5,440,5,14,0,0,6,9,1,7,0,1
2005-03,3,3,7,30,1,4,86,4,3,128,3,1,2,9,7,12,24,16,4,4,12,0,0,3,10,1,7,3,44,18,0,4,0,1,42,2,909,5,2,2,6,71,5,1,15,0,2,38,1,8,0,29,0,2,19,18,1,0,1,12,4,3,2,0,394,18,14,4,11,3,6,6,1,0,2,162,15,0,0,0,11,10,18,14,9,0,0,2,1,31,0,2,1,2,1,1,0,1,18,0,83,72,36,0,6,4,1,2,3,13,2,29,0,2,1,0,1,127,18,10,0,0,0,4,0,9,0,0,9,0,0,9,0,4,13,1,5,11,127,8,14,6,0,6,0,2,1,1,4,0,9,0,5,1,7,14,2,106,2,12,0,15,0,70,7,1,1,4,2,7,14,2,14,1,10,2,1,0,2,6,1,34,0,11,3,21,18,2,1,2,8,2,1,38,3,11,9,0,3,0,8,1,8,0,10,9,5,1,15,253,2,2,40,18,2,6,0,23,3,76,0,0,1,6,2,211,1,567,11,20,0,0,4,12,22,2,0,4
2005-04,0,0,5,34,2,0,14,2,1,58,1,2,0,16,1,22,29,14,1,7,2,8,5,1,1,1,14,2,35,21,2,12,0,14,35,4,848,4,0,1,6,87,2,1,22,1,17,58,0,2,0,9,1,0,5,15,1,0,0,2,1,0,3,0,367,14,1,3,27,0,0,6,1,3,1,131,1,5,2,0,22,17,6,32,15,0,0,1,3,19,1,2,2,6,0,0,0,0,9,4,49,60,33,0,2,0,2,2,3,3,2,34,1,3,1,8,2,130,15,25,0,0,0,3,2,5,0,0,3,1,0,23,3,2,27,4,0,1,98,0,1,11,16,2,0,0,3,3,27,3,3,1,3,1,4,1,0,62,0,8,1,2,3,56,3,0,10,6,6,7,14,1,11,1,42,1,2,0,1,14,0,8,0,38,0,33,13,7,11,0,3,11,9,23,3,27,4,0,0,1,2,4,3,0,1,1,4,2,15,37,2,3,66,8,2,2,1,19,1,79,0,0,3,0,2,232,12,588,10,28,0,5,5,4,1,7,0,1
2005-05,0,0,2,36,5,1,5,17,1,73,0,10,0,22,1,36,39,61,5,10,1,6,0,1,2,0,9,1,124,15,3,50,2,0,49,23,666,19,2,0,3,56,0,1,5,1,11,25,0,6,2,31,5,0,13,20,2,0,1,28,2,1,2,0,459,12,4,1,3,1,0,3,0,0,2,116,6,29,0,0,5,11,6,8,32,1,22,24,11,19,0,2,2,2,0,8,2,0,10,0,46,116,14,0,23,0,2,1,3,0,2,22,1,18,1,49,2,62,17,11,0,0,0,9,0,8,1,1,1,0,0,17,1,1,20,3,4,1,136,4,0,1,3,2,8,0,6,1,1,2,6,4,7,2,13,2,2,108,2,7,2,12,0,37,5,1,13,8,4,1,13,4,8,1,14,10,11,2,0,6,1,5,21,12,1,23,19,0,12,0,2,1,6,7,3,4,5,0,0,1,15,3,1,1,1,1,3,1,9,2,0,0,28,2,7,1,1,25,2,38,0,1,1,0,1,266,6,765,16,20,0,1,13,0,11,15,0,0
2005-06,5,0,3,10,0,0,2,0,5,26,1,5,2,20,2,25,24,71,7,3,4,0,0,4,1,1,10,13,73,6,2,17,0,3,38,6,439,3,12,5,10,70,0,8,1,3,5,30,0,4,2,19,3,3,6,11,5,9,2,5,1,1,26,2,410,7,2,2,2,10,3,11,1,0,2,124,5,3,0,0,35,13,6,45,26,0,0,1,10,37,0,0,0,0,0,0,0,1,7,1,97,94,47,0,2,0,1,4,10,0,0,15,1,12,0,27,4,76,23,0,0,1,1,6,0,31,2,2,3,1,0,18,2,1,43,8,2,31,76,2,0,1,3,3,2,0,48,1,0,0,11,2,8,0,2,3,0,93,1,7,8,4,1,51,12,0,0,5,2,3,16,0,4,3,18,0,1,14,2,4,2,4,1,53,1,40,4,8,42,0,1,1,1,10,3,2,15,1,0,1,0,0,2,1,2,0,24,0,14,16,1,3,26,11,6,2,1,38,4,75,4,0,2,3,2,204,26,502,6,44,1,2,11,4,7,1,0,15
2005-07,3,2,10,38,10,17,4,8,4,53,0,6,2,1,5,26,30,39,2,9,1,2,0,6,3,0,4,4,67,12,1,9,1,11,33,0,480,0,0,1,7,99,2,0,21,3,7,42,0,0,0,21,4,2,2,15,3,0,0,9,3,1,2,11,351,6,0,4,1,4,0,3,2,4,0,171,10,2,0,2,6,17,5,51,14,0,2,2,3,13,7,0,0,1,0,1,4,4,5,0,80,52,30,4,16,2,2,1,6,0,0,35,0,8,0,8,4,94,17,6,0,0,2,8,0,1,0,1,1,2,1,3,1,1,29,3,3,25,50,2,0,2,2,5,36,0,3,1,0,0,10,0,28,0,0,11,6,58,5,7,0,14,1,55,4,1,1,0,3,6,12,1,6,6,15,8,3,8,0,10,0,3,0,19,0,21,8,3,7,2,3,1,5,8,2,1,9,0,22,0,13,2,4,1,15,0,1,0,14,2,0,0,14,4,2,0,0,21,1,62,1,1,0,3,2,243,4,402,3,26,1,2,21,1,29,2,0,11
2005-08,5,3,16,31,1,16,1,3,8,52,0,8,3,5,0,23,25,29,6,10,5,5,0,5,4,1,11,0,79,8,1,8,5,2,24,41,667,0,29,1,7,139,4,0,20,23,4,41,0,1,4,19,0,1,10,21,2,1,1,6,2,1,1,10,367,6,2,2,5,5,2,6,0,1,4,341,13,2,1,0,6,18,1,24,10,0,1,1,1,10,1,3,0,4,3,0,0,0,7,23,110,50,5,4,34,2,5,3,5,0,3,26,0,1,3,8,1,96,19,12,0,0,0,6,0,2,1,1,6,1,1,16,1,2,15,10,2,18,107,6,0,1,4,3,6,0,3,2,0,4,9,1,1,1,20,1,1,47,3,4,1,5,0,61,4,3,1,5,6,1,5,1,16,0,38,2,1,10,0,2,3,2,8,134,1,33,19,9,34,0,5,8,3,6,4,5,2,0,5,0,3,1,8,1,1,0,9,0,17,0,2,0,16,3,2,2,7,17,0,26,0,0,3,0,1,276,1,707,10,24,1,1,14,5,1,4,0,5
2005-09,3,2,3,24,1,23,1,0,0,57,4,3,10,4,3,10,23,46,2,7,1,1,7,0,4,1,9,6,83,94,1,0,1,10,19,9,495,3,0,0,3,52,1,13,16,3,9,48,0,1,3,12,1,0,7,9,3,0,1,28,1,0,2,0,325,23,4,3,12,2,8,8,2,7,1,586,13,1,0,2,3,14,4,3,13,9,0,0,7,22,0,1,0,1,2,0,0,0,2,4,86,56,6,1,19,3,0,0,1,2,0,28,1,10,5,0,8,97,8,28,0,1,0,1,2,3,0,1,6,1,0,3,1,2,9,5,1,13,106,1,2,3,1,2,0,0,3,0,0,1,5,0,13,0,0,13,1,25,1,3,1,30,3,53,3,1,1,7,0,12,14,0,11,0,16,0,1,0,14,0,3,9,0,42,0,28,22,10,13,1,6,2,5,8,4,12,5,0,0,2,0,0,0,0,2,2,3,0,12,9,0,0,46,11,0,1,1,17,2,52,1,0,0,16,0,205,3,428,3,15,0,1,6,1,4,0,1,8
2005-10,0,1,4,16,8,0,1,3,8,7,0,2,42,4,1,20,22,13,6,6,0,1,0,2,4,0,2,0,40,37,1,4,6,19,40,5,558,6,3,6,1,68,0,1,20,0,16,54,0,0,0,30,4,0,5,6,0,18,1,15,2,1,0,0,341,15,2,3,0,1,0,5,2,0,0,300,4,16,0,0,18,6,1,19,7,0,0,0,2,30,2,0,0,1,2,1,0,1,11,1,62,36,5,0,9,0,3,1,6,0,0,21,2,7,0,10,3,90,19,68,0,0,0,4,0,3,3,1,3,3,0,6,0,0,22,5,2,1,156,3,0,11,2,0,4,0,1,6,0,0,0,0,0,1,5,0,2,93,1,4,3,3,1,53,1,1,19,10,3,7,8,0,7,0,19,0,0,5,0,2,2,2,0,8,2,33,15,13,1,3,0,4,2,12,4,0,4,0,22,2,3,2,0,1,2,0,1,3,5,0,0,0,167,2,5,1,0,15,1,44,0,0,0,6,2,279,6,495,12,8,0,2,9,3,26,3,0,1
2005-11,1,0,7,14,2,1,13,1,6,30,1,7,58,5,0,26,24,15,2,5,0,3,0,4,12,1,6,0,74,18,0,0,0,27,7,4,476,3,0,3,4,27,2,3,5,2,2,33,2,0,1,5,1,0,12,8,1,0,0,3,1,2,4,0,253,14,0,0,3,6,2,8,1,1,1,189,5,10,0,1,4,6,1,4,17,0,0,2,0,20,0,5,2,2,0,5,0,4,2,2,86,30,4,1,7,2,3,0,2,2,2,23,9,2,0,0,4,78,12,69,1,0,0,1,0,1,3,0,0,0,0,3,4,3,5,3,2,2,27,6,1,3,0,1,2,0,0,2,2,0,4,0,1,0,3,10,2,26,5,3,0,8,1,28,6,3,15,8,3,10,10,0,10,0,4,1,1,2,2,4,1,6,3,22,0,11,5,6,8,2,2,1,5,5,0,3,7,0,15,0,1,4,9,0,5,1,1,0,9,0,1,0,100,2,2,0,2,16,0,46,6,8,1,4,10,155,5,335,6,8,1,6,2,1,0,0,0,0
2005-12,0,2,2,20,7,1,9,0,2,16,0,3,28,13,2,24,12,24,6,0,1,0,0,2,4,3,9,5,96,12,2,1,0,0,2,12,620,11,2,2,5,98,0,0,13,0,14,45,1,3,1,3,0,1,19,17,5,0,0,7,6,0,1,0,269,17,0,1,7,2,3,11,3,0,1,176,7,3,0,2,7,11,2,21,14,0,0,0,2,25,3,3,0,3,0,0,0,0,15,4,135,43,2,0,6,1,1,0,3,4,1,9,3,6,0,4,3,61,3,49,1,0,0,2,0,0,0,2,1,1,0,6,5,0,24,1,1,12,51,2,0,2,2,0,1,0,2,3,1,1,6,2,2,6,14,0,1,50,0,3,0,1,2,29,6,1,0,4,1,1,8,7,22,0,18,0,2,4,0,3,0,19,2,12,1,33,4,8,3,5,1,2,4,5,2,7,5,0,0,0,0,0,1,1,0,3,8,1,3,5,0,0,84,3,3,0,0,16,1,84,1,1,0,1,2,206,4,225,3,12,0,0,5,1,1,1,0,11
2006-01,1,0,3,3,2,0,1,0,1,11,0,8,18,0,2,16,78,14,1,6,4,0,0,8,2,2,7,1,93,11,2,1,0,0,19,6,466,2,2,1,5,243,1,0,8,0,1,52,1,7,0,11,2,0,27,12,2,0,0,5,0,1,1,0,212,12,1,2,0,3,0,7,1,0,0,187,1,0,0,1,2,8,3,8,6,0,1,1,3,17,0,0,0,0,16,2,0,0,6,10,46,20,2,0,3,2,2,4,1,3,2,20,5,0,4,7,0,48,10,26,1,0,0,25,0,0,3,1,1,2,3,0,0,0,16,2,1,20,19,0,2,1,1,1,3,0,0,0,4,1,2,1,1,7,2,0,2,61,2,8,1,5,1,36,0,0,0,8,5,0,21,0,29,0,22,0,1,8,1,4,0,97,0,23,0,22,9,9,1,1,4,0,5,5,0,0,2,0,0,0,0,0,0,0,2,0,4,1,6,17,0,2,54,5,1,3,0,10,0,46,4,1,0,1,0,259,1,231,3,10,0,0,7,1,4,0,0,1
2006-02,2,0,5,19,2,1,34,0,0,12,1,7,8,2,0,21,41,25,3,11,1,0,0,2,2,1,5,0,60,19,0,4,0,1,54,8,446,5,0,2,1,77,3,0,5,0,3,34,0,0,5,5,0,0,5,8,3,0,1,13,4,1,0,0,297,13,0,1,1,4,0,24,3,0,0,216,7,10,2,1,4,3,0,5,4,0,0,1,0,10,2,2,0,6,1,0,0,0,6,8,55,50,6,1,9,0,0,1,3,1,0,17,0,5,0,12,1,66,10,11,0,0,1,3,0,1,1,1,0,1,0,3,0,1,11,0,17,7,34,1,1,0,19,1,1,0,0,6,1,1,6,0,0,0,5,3,1,16,0,1,2,6,1,21,8,0,0,4,7,1,5,1,17,2,37,0,1,5,0,4,2,28,2,12,0,28,3,2,2,1,0,16,3,8,1,1,3,0,0,0,0,2,1,0,2,1,11,0,9,0,0,1,85,7,2,3,0,15,0,32,0,2,12,0,1,220,7,319,2,12,0,1,3,5,0,16,0,4
2006-03,0,0,6,52,8,14,3,2,2,9,0,4,25,3,1,27,14,25,4,3,0,0,0,1,1,1,5,0,84,21,0,6,0,0,34,6,639,3,0,0,5,68,3,1,6,0,6,26,0,1,0,9,2,1,7,12,1,1,0,3,2,4,2,0,276,18,2,3,5,4,1,18,2,3,0,192,4,0,1,16,9,15,2,1,5,0,1,3,2,18,8,4,0,4,3,0,1,1,12,4,61,25,5,0,2,0,0,3,1,0,2,15,1,7,0,12,3,115,6,24,0,1,0,3,0,8,0,0,1,1,2,1,4,1,16,1,2,12,19,1,1,1,2,3,2,0,2,10,1,5,6,0,0,0,13,0,1,31,6,6,1,3,4,26,2,0,9,10,4,7,7,3,15,1,15,1,3,6,0,2,3,18,1,28,0,34,8,1,0,1,1,4,1,13,2,5,3,1,0,0,1,4,1,0,2,4,2,1,12,6,0,0,138,3,2,0,3,12,2,55,1,1,3,0,0,160,1,267,0,16,1,4,4,0,0,3,0,2
2006-04,0,0,9,39,1,1,10,0,1,9,0,4,17,14,2,30,18,11,0,3,3,1,0,1,0,0,13,0,74,29,1,8,1,0,2,4,566,3,0,1,2,65,0,3,11,2,5,35,2,3,0,11,0,0,8,11,1,1,0,5,0,2,2,1,219,11,1,0,4,3,0,15,0,1,3,243,7,3,1,48,2,5,1,7,5,2,0,0,5,21,0,0,1,5,0,4,0,1,7,6,47,19,4,0,1,0,0,3,1,4,0,13,0,9,1,1,0,83,13,13,0,1,0,4,0,6,2,1,1,4,0,6,0,0,5,5,1,3,43,2,0,2,0,0,4,0,16,2,0,0,9,1,4,0,2,0,0,26,3,4,1,16,4,36,1,1,1,2,2,17,11,0,5,1,12,7,1,16,0,8,1,19,0,9,1,17,3,5,6,3,0,1,0,22,0,4,4,0,0,0,1,9,9,2,6,3,1,6,11,0,0,3,36,5,0,1,0,9,1,39,0,1,3,0,2,283,14,254,3,26,0,1,3,0,0,2,0,2
2006-05,2,3,7,8,1,2,0,1,0,40,0,5,19,2,0,12,36,11,2,5,1,1,0,0,1,0,17,2,73,26,0,5,1,33,12,0,615,2,0,0,1,39,1,0,16,4,6,47,1,0,2,5,2,0,10,15,0,0,1,3,1,3,6,0,263,7,1,0,1,1,3,11,0,2,0,270,1,1,3,13,2,10,4,18,15,0,2,2,1,23,0,0,1,3,15,0,7,0,10,2,28,33,13,1,5,1,1,2,4,7,0,10,3,7,3,2,1,96,8,35,1,1,2,7,0,4,0,2,6,3,1,2,1,0,11,6,4,1,37,4,1,16,2,2,2,0,0,1,0,0,3,0,0,0,8,0,0,65,2,15,1,0,0,32,4,0,0,3,0,6,1,0,19,0,43,7,0,0,5,1,6,7,2,20,2,30,0,21,7,0,5,8,2,15,1,1,8,0,0,0,1,3,0,0,7,7,5,3,8,2,0,1,78,5,0,5,2,3,0,92,0,0,3,0,0,276,5,281,0,7,1,9,16,6,0,7,0,15
2006-06,3,2,11,16,2,10,4,0,7,21,0,14,10,0,2,38,20,16,5,8,3,2,4,3,2,2,17,3,86,26,0,9,0,38,12,4,927,3,3,1,3,32,3,0,9,13,4,44,0,3,1,4,3,0,16,18,7,1,1,11,7,1,3,0,323,9,2,3,6,5,0,20,1,0,0,279,10,11,0,1,8,10,3,9,8,0,0,8,2,17,0,1,2,1,3,21,1,2,4,1,28,45,4,1,12,3,2,0,6,4,2,16,2,2,1,2,2,130,14,13,1,1,1,1,0,9,5,0,4,0,0,6,10,4,28,4,2,20,76,2,1,3,14,3,1,0,59,8,3,3,7,1,0,0,27,0,4,58,3,2,0,3,1,21,2,1,1,4,4,18,10,0,8,0,6,0,3,0,0,1,0,12,2,14,2,24,15,0,0,0,0,1,5,25,0,6,13,0,2,0,0,2,2,0,1,6,4,6,8,0,1,0,70,4,0,2,12,17,2,121,2,1,0,8,0,354,6,459,6,43,0,10,13,1,2,5,0,6
2006-07,0,15,6,28,1,2,1,0,1,23,2,4,2,1,0,23,15,7,2,6,0,9,0,7,3,8,7,0,127,20,0,3,0,3,2,1,655,2,7,0,4,44,1,0,6,0,5,35,0,5,2,5,3,2,1,13,1,1,0,8,1,1,1,0,278,9,2,1,6,4,0,52,0,0,1,236,4,2,3,3,2,5,5,17,7,0,0,2,1,21,4,0,2,3,2,5,3,1,5,3,60,36,14,4,6,2,0,1,4,2,0,15,4,4,0,2,1,70,14,8,0,2,0,9,0,2,2,0,0,2,0,15,1,0,9,3,0,18,58,2,2,3,10,2,6,0,3,1,0,1,4,0,0,0,24,6,1,28,3,5,0,3,0,36,6,0,6,12,2,1,6,0,12,0,9,4,2,3,2,2,1,10,2,47,1,23,10,2,19,0,0,2,3,10,2,6,0,0,0,0,0,0,1,0,1,1,1,3,15,3,0,0,23,7,8,1,2,5,5,30,0,0,2,3,0,285,5,349,1,16,0,1,10,0,4,11,0,0
2006-08,0,0,3,7,1,0,2,1,4,17,0,12,3,1,1,19,46,11,1,9,1,0,0,7,4,2,10,5,121,10,0,10,0,0,3,5,667,1,1,1,3,52,2,0,37,0,4,41,0,2,0,5,7,1,5,13,2,0,0,3,1,1,6,1,193,8,2,1,1,3,7,5,4,1,1,249,11,0,1,0,3,18,3,19,11,0,0,2,3,11,0,0,0,5,4,2,0,0,9,1,28,17,3,6,2,0,0,1,13,13,1,11,1,1,2,1,0,63,11,4,0,0,0,8,0,2,1,2,4,0,0,7,0,1,25,2,0,5,11,3,0,0,8,1,0,1,3,0,0,1,8,1,0,0,6,1,1,47,3,1,1,0,2,25,4,3,4,4,2,7,12,3,14,1,5,5,1,10,9,4,1,14,1,10,1,39,6,10,1,0,0,0,3,10,1,1,7,0,2,0,1,0,0,0,2,4,1,3,7,1,0,2,46,7,0,3,0,18,3,101,0,0,1,2,1,290,3,235,4,17,0,1,7,2,0,4,0,1
2006-09,3,1,3,12,0,0,1,3,14,17,3,10,1,6,2,47,25,10,0,4,0,0,1,5,3,1,8,1,57,24,1,12,0,2,4,8,762,1,1,1,3,28,4,0,3,1,6,60,0,3,0,6,2,0,2,11,8,0,0,17,3,2,21,0,189,6,4,1,12,6,0,11,4,7,1,153,7,2,0,4,3,9,10,0,8,13,4,5,3,13,0,3,0,0,1,1,0,0,10,8,34,25,5,1,6,1,2,1,3,0,1,12,5,8,6,0,2,87,3,9,0,0,2,13,1,2,1,0,2,0,0,6,2,0,4,1,13,1,28,3,0,1,17,8,2,0,3,1,0,0,5,0,4,7,10,11,3,48,0,3,0,10,5,65,5,0,12,4,0,8,5,1,12,0,2,3,1,3,0,7,6,12,5,8,0,27,8,18,13,0,0,0,3,11,1,12,8,0,0,0,2,2,1,0,2,2,2,3,8,7,2,0,58,8,3,0,0,7,2,37,0,0,8,2,3,295,0,323,8,16,0,2,11,0,4,1,0,6
2006-10,0,0,6,22,3,7,12,0,2,16,1,9,0,0,0,32,20,3,6,2,1,4,4,3,4,2,7,2,86,17,0,4,0,4,6,5,603,2,1,2,2,32,0,1,30,0,8,37,0,2,1,11,3,2,1,7,1,0,0,4,5,7,4,0,186,6,0,0,3,1,1,15,3,0,2,176,10,2,0,0,4,9,2,19,5,0,0,0,1,11,2,4,0,2,0,0,2,0,17,0,32,27,3,0,8,1,0,6,0,0,1,18,2,1,1,0,1,38,17,7,0,0,1,4,0,2,2,3,5,5,1,3,0,0,10,1,0,0,60,3,0,0,4,3,0,0,0,1,0,1,5,0,0,0,1,0,2,34,1,9,5,1,1,23,2,2,0,6,2,6,8,0,15,0,23,0,0,2,0,4,4,7,1,34,0,21,2,10,8,0,2,0,4,9,1,4,3,0,30,0,0,5,0,0,1,1,5,1,11,0,0,0,50,0,3,3,0,11,0,50,1,0,21,0,2,274,11,244,1,7,0,3,19,0,8,3,0,8
2006-11,1,2,3,39,0,2,7,0,0,8,0,6,2,10,0,28,24,14,2,5,0,0,2,2,1,2,16,0,135,14,1,0,0,27,13,1,613,4,0,1,0,42,6,0,11,0,6,33,0,5,1,2,2,0,8,11,2,2,3,5,4,0,4,1,276,10,3,0,4,0,2,6,0,4,0,120,7,0,1,0,3,6,2,4,18,0,0,0,1,24,15,2,1,2,2,3,0,0,8,2,51,66,17,0,6,2,0,3,10,25,2,8,0,7,2,4,0,94,1,12,0,2,0,2,0,1,1,3,3,3,0,18,0,1,7,3,3,2,55,7,0,0,19,3,2,0,1,1,0,1,3,0,0,0,14,1,1,35,2,1,3,1,0,30,5,1,0,3,2,6,15,0,59,0,21,0,3,5,0,0,1,10,1,8,0,23,3,7,3,2,1,7,7,6,1,4,3,0,20,0,0,1,5,2,5,1,10,1,4,2,0,0,43,5,0,8,1,12,4,102,1,0,2,1,1,271,2,267,5,11,3,2,3,1,0,0,0,0
2006-12,0,0,12,3,0,12,5,0,0,5,0,7,2,0,1,23,42,10,2,2,0,0,0,3,2,1,4,1,78,16,1,2,0,4,21,2,642,3,0,0,0,58,5,1,8,0,1,30,0,4,0,5,11,1,1,12,3,0,2,21,2,3,1,1,169,4,0,1,16,3,1,6,0,0,3,127,15,0,0,0,3,9,11,3,7,2,0,0,2,14,0,4,7,1,10,3,0,1,10,5,51,25,9,0,6,0,0,4,4,9,2,22,24,11,2,7,5,100,5,7,0,1,0,5,0,2,0,0,6,0,1,4,5,0,16,1,3,2,48,5,0,9,4,0,3,0,0,1,0,1,12,1,0,0,14,0,1,36,3,2,2,3,1,19,1,0,1,8,4,8,11,0,114,2,5,0,6,2,0,3,4,21,2,16,0,14,5,6,1,0,0,0,5,18,1,16,10,0,0,0,0,0,1,0,1,0,2,1,13,0,2,0,58,4,2,2,1,10,1,75,0,1,1,1,2,209,1,259,2,17,0,2,6,0,0,0,0,18
