date,hypothermia,alcoholism,allergies,food allergies,anthrax,apnea,arthritis,asthma,hallucinations,back injury,cancer,headaches,calculus,sting,bleeding,blindness,high blood pressure,stroke,bruises,blisters,burn,corpses,pancreatic cancer,skin cancer,cervical cancer,cardiac arrest,death,heart disease,cardiovascular disease,chills,cholera,chronic disease,chronic pain,spasms,shock,dengue,syndrome,abdominal pain,colon cancer,coma,spinal cord injury,cough,sudden death,birth defects,diarrhea,disease,multiple sclerosis,dizziness,binge drinking,drowning,drug overdose,spotting,shortness of breath,emergency,epilepsy,starvation,fibrosis,flushing,seizures,broken bones,sleep deprivation,boils,weight gain,heart attack,heart failure,heatstroke,hepatitis,hepatitis c,hiccups,hiv infections,influenza,fever,hearing loss,illusion,aids,infection,bacterial infection,infectious diseases,inflammation,injuries,brain injury,insomnia,encephalopathy,brain dead,kidney failure,knee injury,lacerations,fatigue,leukemia,pneumonia,erectile dysfunction,measles,melanoma,meningitis,microcephaly,migraines,maids,cramps,nausea,prostate cancer,lung cancer,ovarian cancer,malnutrition,childhood obesity,obesity,choking,overweight,chest pain,aches,dementia,pertussis,plague,food poisoning,poisoning,polio,brain cancer,rash,confusion,recurrence,head injuries,malaria,infertility,mental retardation,lymphoma,rupture,scars,sclerosis,amelia,sleep apnea,sore throat,memory loss,spinal injury,miscarriage,stab wounds,strain,substance abuse,suffocation,back pain,paralysis,tremors,down syndrome,tuberculosis,breast cancer,unconsciousness,sexually transmitted diseases,vomiting,dehydration,body weight,weight loss,gunshot wound
2015-01,18.0,9.0,8.0,0.0,0.0,12.0,2.0,6.0,2.0,6.0,139.0,12.0,6.0,15.0,16.0,8.0,1.0,29.0,5.0,0.0,34.0,13.0,0.0,2.0,0.0,5.0,588.0,12.0,2.0,8.0,2.0,3.0,4.0,2.0,51.0,0.0,19.0,0.0,0.0,8.0,0.0,21.0,2.0,2.0,3.0,196.0,2.0,1.0,13.0,7.0,2.0,9.0,0.0,96.0,4.0,5.0,1.0,1.0,27.0,2.0,2.0,4.0,3.0,10.0,4.0,6.0,1.0,1.0,0.0,0.0,8.0,29.0,0.0,8.0,1.0,42.0,1.0,9.0,7.0,229.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,10.0,6.0,8.0,1.0,133.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,1.0,4.0,1.0,9.0,5.0,4.0,0.0,7.0,4.0,7.0,17.0,0.0,9.0,3.0,1.0,8.0,20.0,0.0,1.0,5.0,0.0,12.0,6.0,5.0,10.0,2.0,8.0,10.0,14.0,6.0,0.0,4.0,0.0,33.0,2.0,6.0,6.0,5.0,2.0,15.0,3.0,1.0,8.0,0.0,3.0,4.0,1.0,9.0,17.0
2015-02,15.0,3.0,29.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0,96.0,15.0,5.0,14.0,14.0,2.0,5.0,7.0,8.0,4.0,26.0,9.0,3.0,0.0,2.0,4.0,601.0,26.0,3.0,8.0,1.0,6.0,0.0,3.0,51.0,0.0,26.0,0.0,1.0,22.0,0.0,20.0,2.0,1.0,6.0,259.0,1.0,0.0,3.0,14.0,1.0,3.0,0.0,121.0,3.0,4.0,0.0,0.0,16.0,1.0,2.0,2.0,1.0,12.0,2.0,1.0,4.0,2.0,9.0,5.0,9.0,29.0,0.0,6.0,14.0,55.0,4.0,17.0,4.0,244.0,5.0,6.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,13.0,2.0,250.0,1.0,1.0,0.0,0.0,6.0,2.0,5.0,1.0,15.0,1.0,3.0,1.0,5.0,3.0,8.0,3.0,4.0,6.0,6.0,23.0,0.0,3.0,20.0,4.0,14.0,19.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,7.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,21.0,15.0,0.0,0.0,7.0,1.0,9.0,1.0,5.0,2.0,2.0,8.0,0.0,3.0,11.0,16.0
2015-03,4.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,147.0,10.0,2.0,11.0,34.0,6.0,3.0,20.0,6.0,2.0,39.0,7.0,0.0,3.0,0.0,2.0,584.0,9.0,3.0,1.0,2.0,1.0,1.0,1.0,47.0,0.0,13.0,0.0,2.0,8.0,0.0,4.0,3.0,4.0,8.0,162.0,1.0,0.0,3.0,7.0,0.0,4.0,1.0,152.0,5.0,4.0,3.0,2.0,6.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,5.0,10.0,4.0,42.0,0.0,5.0,4.0,265.0,9.0,3.0,4.0,0.0,1.0,9.0,4.0,5.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,2.0,16.0,3.0,1.0,5.0,3.0,4.0,0.0,10.0,12.0,0.0,13.0,0.0,7.0,12.0,3.0,6.0,18.0,5.0,10.0,1.0,1.0,1.0,2.0,3.0,9.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,18.0,9.0,1.0,2.0,7.0,1.0,6.0,1.0,20.0,2.0,1.0,4.0,5.0,1.0,2.0,12.0
2015-04,2.0,2.0,8.0,1.0,0.0,8.0,2.0,10.0,1.0,2.0,126.0,14.0,4.0,23.0,23.0,4.0,4.0,6.0,3.0,3.0,50.0,14.0,0.0,3.0,0.0,1.0,754.0,4.0,1.0,5.0,2.0,3.0,2.0,1.0,54.0,0.0,6.0,2.0,0.0,36.0,27.0,2.0,1.0,5.0,8.0,123.0,3.0,1.0,9.0,7.0,0.0,5.0,1.0,105.0,8.0,10.0,1.0,2.0,30.0,5.0,2.0,5.0,6.0,14.0,2.0,1.0,9.0,6.0,2.0,3.0,1.0,15.0,0.0,7.0,9.0,48.0,0.0,7.0,1.0,369.0,11.0,2.0,5.0,2.0,2.0,2.0,3.0,12.0,0.0,4.0,1.0,9.0,1.0,1.0,0.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,5.0,7.0,27.0,2.0,18.0,0.0,5.0,10.0,0.0,5.0,4.0,6.0,28.0,4.0,7.0,11.0,1.0,19.0,3.0,54.0,3.0,4.0,5.0,27.0,4.0,1.0,8.0,0.0,2.0,17.0,13.0,1.0,24.0,12.0,0.0,6.0,8.0,26.0,0.0,0.0,21.0,7.0,7.0,4.0,11.0,3.0,7.0,13.0
2015-05,1.0,1.0,26.0,6.0,12.0,3.0,0.0,7.0,0.0,1.0,138.0,26.0,4.0,22.0,19.0,4.0,7.0,32.0,5.0,1.0,63.0,14.0,1.0,8.0,1.0,4.0,626.0,14.0,1.0,2.0,6.0,5.0,1.0,2.0,43.0,1.0,4.0,2.0,1.0,13.0,5.0,5.0,0.0,3.0,5.0,167.0,6.0,1.0,1.0,7.0,1.0,2.0,1.0,155.0,9.0,11.0,1.0,3.0,23.0,3.0,4.0,5.0,2.0,9.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,30.0,7.0,11.0,5.0,44.0,3.0,9.0,8.0,279.0,10.0,5.0,0.0,0.0,4.0,1.0,3.0,11.0,8.0,8.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,7.0,0.0,8.0,3.0,27.0,8.0,9.0,1.0,5.0,8.0,0.0,19.0,1.0,1.0,2.0,6.0,4.0,17.0,2.0,7.0,5.0,0.0,3.0,0.0,2.0,15.0,6.0,1.0,2.0,1.0,4.0,11.0,2.0,1.0,30.0,16.0,4.0,1.0,6.0,12.0,0.0,2.0,15.0,1.0,0.0,4.0,10.0,1.0,2.0,13.0
2015-06,0.0,4.0,8.0,0.0,31.0,3.0,0.0,8.0,3.0,4.0,118.0,21.0,4.0,14.0,16.0,7.0,8.0,29.0,3.0,5.0,56.0,11.0,1.0,8.0,1.0,1.0,480.0,22.0,5.0,4.0,2.0,8.0,1.0,7.0,24.0,0.0,30.0,1.0,1.0,7.0,3.0,17.0,0.0,4.0,4.0,255.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,82.0,5.0,8.0,0.0,0.0,14.0,0.0,4.0,2.0,5.0,14.0,2.0,7.0,6.0,5.0,1.0,2.0,0.0,24.0,0.0,7.0,9.0,60.0,3.0,7.0,6.0,247.0,1.0,12.0,2.0,1.0,4.0,6.0,4.0,5.0,6.0,9.0,9.0,7.0,14.0,7.0,0.0,5.0,3.0,3.0,7.0,6.0,4.0,0.0,18.0,2.0,13.0,3.0,4.0,4.0,4.0,22.0,0.0,21.0,1.0,5.0,1.0,14.0,5.0,17.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,21.0,2.0,16.0,3.0,0.0,4.0,2.0,2.0,0.0,29.0,24.0,0.0,0.0,8.0,3.0,1.0,8.0,4.0,6.0,4.0,6.0,14.0,2.0,19.0,4.0
2015-07,1.0,13.0,10.0,0.0,2.0,1.0,5.0,3.0,5.0,3.0,122.0,11.0,0.0,44.0,10.0,3.0,15.0,22.0,11.0,2.0,76.0,7.0,0.0,0.0,2.0,4.0,580.0,13.0,1.0,5.0,2.0,3.0,4.0,0.0,34.0,0.0,15.0,1.0,5.0,6.0,4.0,19.0,1.0,2.0,11.0,188.0,3.0,1.0,1.0,8.0,3.0,4.0,4.0,117.0,8.0,7.0,2.0,1.0,24.0,0.0,1.0,3.0,8.0,16.0,3.0,1.0,18.0,1.0,1.0,1.0,3.0,30.0,0.0,6.0,15.0,60.0,2.0,2.0,12.0,260.0,4.0,0.0,6.0,1.0,1.0,1.0,2.0,6.0,4.0,7.0,6.0,26.0,0.0,0.0,0.0,2.0,1.0,8.0,6.0,3.0,3.0,0.0,2.0,7.0,27.0,7.0,5.0,3.0,4.0,3.0,1.0,5.0,3.0,6.0,4.0,21.0,12.0,20.0,1.0,9.0,7.0,1.0,0.0,2.0,5.0,17.0,4.0,6.0,1.0,0.0,2.0,1.0,3.0,1.0,25.0,15.0,1.0,2.0,5.0,1.0,0.0,3.0,8.0,4.0,7.0,11.0,1.0,3.0,14.0,10.0
2015-08,0.0,6.0,13.0,0.0,5.0,3.0,1.0,8.0,2.0,2.0,258.0,29.0,6.0,12.0,27.0,11.0,3.0,28.0,7.0,2.0,43.0,14.0,19.0,2.0,0.0,1.0,553.0,9.0,2.0,8.0,6.0,2.0,0.0,0.0,42.0,4.0,32.0,4.0,10.0,10.0,1.0,10.0,1.0,3.0,1.0,277.0,1.0,3.0,1.0,8.0,1.0,6.0,0.0,126.0,4.0,4.0,2.0,8.0,7.0,1.0,2.0,8.0,2.0,16.0,6.0,2.0,4.0,2.0,2.0,0.0,1.0,29.0,1.0,10.0,17.0,75.0,7.0,13.0,8.0,301.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,40.0,4.0,2.0,1.0,5.0,15.0,4.0,0.0,1.0,0.0,3.0,11.0,7.0,10.0,4.0,5.0,4.0,22.0,5.0,4.0,1.0,3.0,4.0,0.0,61.0,1.0,6.0,34.0,12.0,3.0,20.0,6.0,9.0,7.0,1.0,1.0,2.0,1.0,15.0,1.0,3.0,1.0,2.0,1.0,1.0,25.0,2.0,17.0,21.0,5.0,1.0,9.0,4.0,20.0,0.0,25.0,7.0,9.0,7.0,4.0,2.0,20.0,20.0
2015-09,2.0,8.0,4.0,0.0,11.0,2.0,3.0,1.0,1.0,2.0,105.0,14.0,1.0,30.0,14.0,2.0,13.0,17.0,10.0,6.0,30.0,7.0,0.0,0.0,0.0,1.0,492.0,21.0,2.0,5.0,0.0,1.0,1.0,0.0,26.0,24.0,13.0,2.0,1.0,11.0,10.0,11.0,0.0,6.0,12.0,206.0,5.0,1.0,2.0,7.0,2.0,2.0,2.0,126.0,4.0,9.0,0.0,13.0,3.0,5.0,1.0,5.0,8.0,12.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,24.0,0.0,9.0,5.0,77.0,1.0,9.0,4.0,308.0,19.0,2.0,6.0,2.0,1.0,1.0,5.0,14.0,8.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,1.0,3.0,0.0,3.0,0.0,21.0,7.0,9.0,1.0,3.0,3.0,0.0,32.0,14.0,16.0,8.0,11.0,15.0,26.0,3.0,15.0,24.0,1.0,0.0,21.0,1.0,16.0,5.0,1.0,2.0,2.0,1.0,8.0,0.0,2.0,23.0,22.0,3.0,1.0,4.0,1.0,5.0,1.0,13.0,4.0,1.0,3.0,2.0,2.0,12.0,9.0
2015-10,3.0,7.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,184.0,6.0,3.0,11.0,21.0,5.0,5.0,27.0,9.0,0.0,28.0,4.0,0.0,1.0,2.0,8.0,454.0,17.0,4.0,3.0,1.0,4.0,1.0,3.0,55.0,0.0,23.0,1.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,175.0,1.0,2.0,1.0,4.0,3.0,6.0,0.0,119.0,15.0,2.0,0.0,2.0,15.0,1.0,6.0,5.0,7.0,8.0,4.0,8.0,0.0,0.0,3.0,0.0,3.0,18.0,1.0,11.0,18.0,63.0,2.0,9.0,4.0,336.0,15.0,3.0,2.0,0.0,0.0,2.0,5.0,19.0,3.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,15.0,4.0,7.0,0.0,3.0,17.0,2.0,14.0,8.0,10.0,16.0,6.0,9.0,16.0,7.0,15.0,12.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,20.0,12.0,2.0,3.0,14.0,4.0,2.0,1.0,21.0,3.0,1.0,3.0,4.0,2.0,14.0,11.0
2015-11,3.0,8.0,4.0,0.0,2.0,1.0,0.0,2.0,8.0,8.0,147.0,23.0,2.0,11.0,11.0,3.0,18.0,17.0,2.0,2.0,52.0,7.0,1.0,1.0,0.0,2.0,424.0,10.0,2.0,3.0,1.0,2.0,2.0,1.0,50.0,17.0,13.0,2.0,1.0,7.0,1.0,2.0,3.0,0.0,11.0,236.0,0.0,2.0,0.0,6.0,2.0,1.0,2.0,156.0,6.0,5.0,1.0,2.0,8.0,0.0,1.0,3.0,6.0,10.0,9.0,2.0,2.0,0.0,3.0,1.0,0.0,20.0,1.0,11.0,46.0,59.0,1.0,7.0,4.0,234.0,18.0,5.0,2.0,0.0,7.0,1.0,0.0,7.0,1.0,7.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,6.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,2.0,3.0,31.0,0.0,2.0,4.0,17.0,0.0,1.0,8.0,23.0,11.0,10.0,9.0,5.0,1.0,7.0,2.0,17.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,22.0,18.0,1.0,3.0,3.0,8.0,5.0,2.0,8.0,1.0,7.0,7.0,2.0,1.0,18.0,14.0
2015-12,0.0,5.0,3.0,1.0,0.0,0.0,11.0,7.0,1.0,2.0,138.0,16.0,5.0,9.0,16.0,3.0,15.0,20.0,9.0,2.0,43.0,4.0,0.0,7.0,0.0,2.0,388.0,20.0,5.0,1.0,7.0,2.0,3.0,1.0,36.0,27.0,22.0,5.0,3.0,7.0,3.0,13.0,0.0,1.0,7.0,234.0,2.0,5.0,0.0,6.0,8.0,5.0,1.0,107.0,4.0,2.0,0.0,0.0,7.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,5.0,3.0,1.0,9.0,0.0,34.0,1.0,12.0,40.0,56.0,3.0,6.0,14.0,291.0,33.0,0.0,22.0,2.0,3.0,0.0,0.0,10.0,0.0,6.0,1.0,2.0,16.0,0.0,8.0,6.0,0.0,2.0,6.0,4.0,4.0,0.0,2.0,0.0,13.0,3.0,2.0,1.0,3.0,14.0,5.0,7.0,0.0,1.0,9.0,7.0,12.0,22.0,9.0,8.0,3.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,18.0,30.0,1.0,2.0,5.0,2.0,1.0,19.0,11.0,0.0,9.0,2.0,3.0,3.0,7.0,14.0
2016-01,5.0,3.0,11.0,0.0,1.0,3.0,5.0,1.0,1.0,2.0,233.0,21.0,2.0,42.0,15.0,2.0,4.0,13.0,4.0,0.0,56.0,5.0,0.0,1.0,1.0,3.0,426.0,21.0,4.0,2.0,1.0,6.0,1.0,1.0,48.0,30.0,8.0,4.0,0.0,4.0,0.0,10.0,0.0,14.0,2.0,187.0,2.0,5.0,0.0,4.0,1.0,1.0,2.0,179.0,7.0,39.0,0.0,0.0,22.0,0.0,1.0,4.0,9.0,5.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,48.0,1.0,8.0,8.0,49.0,3.0,15.0,6.0,184.0,6.0,14.0,2.0,0.0,0.0,8.0,1.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,6.0,1.0,5.0,1.0,7.0,1.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,5.0,1.0,29.0,4.0,5.0,12.0,17.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,11.0,2.0,1.0,3.0,0.0,4.0,4.0,9.0,0.0,44.0,25.0,0.0,3.0,6.0,4.0,2.0,0.0,6.0,0.0,3.0,10.0,1.0,2.0,12.0,3.0
2016-02,1.0,9.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,109.0,24.0,0.0,26.0,9.0,2.0,3.0,12.0,4.0,2.0,42.0,5.0,1.0,6.0,3.0,0.0,432.0,20.0,2.0,8.0,1.0,4.0,4.0,5.0,41.0,31.0,35.0,0.0,5.0,6.0,1.0,6.0,3.0,21.0,5.0,227.0,2.0,3.0,0.0,6.0,8.0,3.0,2.0,129.0,5.0,9.0,12.0,2.0,10.0,1.0,2.0,0.0,3.0,10.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,57.0,1.0,8.0,8.0,93.0,1.0,16.0,10.0,192.0,6.0,2.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,63.0,2.0,0.0,6.0,3.0,2.0,1.0,3.0,2.0,2.0,17.0,11.0,3.0,2.0,4.0,20.0,22.0,2.0,2.0,16.0,2.0,1.0,13.0,16.0,2.0,10.0,30.0,3.0,5.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,15.0,21.0,1.0,0.0,9.0,19.0,0.0,0.0,16.0,0.0,5.0,6.0,2.0,0.0,4.0,10.0
2016-03,0.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,147.0,11.0,4.0,10.0,21.0,4.0,9.0,17.0,5.0,3.0,37.0,1.0,1.0,2.0,3.0,2.0,339.0,8.0,4.0,3.0,4.0,1.0,3.0,0.0,26.0,38.0,10.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,16.0,172.0,1.0,0.0,2.0,4.0,4.0,10.0,4.0,127.0,1.0,2.0,0.0,1.0,14.0,0.0,8.0,2.0,1.0,7.0,5.0,0.0,7.0,3.0,2.0,0.0,1.0,44.0,1.0,5.0,6.0,66.0,2.0,7.0,9.0,204.0,13.0,7.0,8.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,2.0,5.0,4.0,19.0,0.0,4.0,2.0,23.0,4.0,14.0,1.0,1.0,14.0,0.0,0.0,9.0,31.0,5.0,3.0,8.0,12.0,4.0,8.0,5.0,3.0,2.0,1.0,8.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,5.0,3.0,11.0,8.0,1.0,4.0,2.0,2.0,4.0,2.0,19.0,3.0,1.0,1.0,4.0,3.0,4.0,12.0
2016-04,1.0,8.0,37.0,8.0,0.0,2.0,2.0,5.0,8.0,0.0,178.0,7.0,5.0,22.0,11.0,2.0,3.0,28.0,2.0,0.0,81.0,4.0,0.0,2.0,1.0,2.0,459.0,33.0,10.0,8.0,0.0,5.0,1.0,0.0,55.0,6.0,16.0,0.0,9.0,12.0,0.0,1.0,5.0,14.0,1.0,199.0,1.0,2.0,0.0,5.0,3.0,4.0,4.0,132.0,4.0,4.0,4.0,2.0,10.0,0.0,1.0,2.0,9.0,25.0,12.0,0.0,1.0,0.0,2.0,1.0,0.0,27.0,11.0,2.0,15.0,74.0,3.0,9.0,5.0,204.0,5.0,1.0,2.0,1.0,2.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,18.0,5.0,39.0,0.0,3.0,4.0,0.0,3.0,0.0,6.0,3.0,0.0,14.0,28.0,2.0,2.0,21.0,9.0,1.0,0.0,0.0,19.0,1.0,1.0,2.0,0.0,6.0,0.0,8.0,1.0,31.0,15.0,4.0,2.0,4.0,20.0,2.0,4.0,6.0,2.0,1.0,8.0,1.0,1.0,5.0,12.0
2016-05,2.0,3.0,10.0,0.0,2.0,0.0,6.0,3.0,2.0,2.0,116.0,14.0,2.0,7.0,13.0,4.0,7.0,12.0,1.0,1.0,52.0,10.0,0.0,6.0,0.0,6.0,466.0,16.0,0.0,1.0,2.0,3.0,13.0,3.0,43.0,9.0,21.0,4.0,1.0,4.0,2.0,3.0,2.0,15.0,10.0,200.0,0.0,5.0,1.0,6.0,8.0,3.0,3.0,145.0,15.0,11.0,1.0,2.0,31.0,2.0,1.0,1.0,1.0,37.0,7.0,0.0,12.0,10.0,1.0,0.0,0.0,30.0,1.0,5.0,17.0,68.0,1.0,8.0,5.0,205.0,8.0,0.0,5.0,6.0,2.0,6.0,3.0,17.0,0.0,1.0,0.0,1.0,0.0,10.0,15.0,0.0,1.0,2.0,6.0,1.0,6.0,10.0,4.0,0.0,16.0,5.0,7.0,0.0,2.0,11.0,0.0,3.0,1.0,30.0,5.0,2.0,8.0,24.0,5.0,5.0,8.0,1.0,1.0,0.0,1.0,9.0,1.0,2.0,0.0,1.0,4.0,11.0,5.0,1.0,29.0,39.0,1.0,2.0,13.0,0.0,1.0,0.0,10.0,1.0,13.0,7.0,5.0,2.0,8.0,4.0
2016-06,2.0,4.0,24.0,6.0,0.0,1.0,2.0,3.0,3.0,2.0,101.0,10.0,4.0,25.0,16.0,2.0,5.0,36.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,405.0,10.0,3.0,3.0,0.0,3.0,3.0,1.0,45.0,8.0,25.0,0.0,1.0,0.0,5.0,2.0,1.0,21.0,4.0,225.0,3.0,0.0,0.0,6.0,4.0,1.0,1.0,98.0,7.0,4.0,0.0,4.0,9.0,1.0,1.0,1.0,4.0,9.0,7.0,2.0,8.0,3.0,2.0,4.0,5.0,30.0,0.0,5.0,56.0,89.0,0.0,18.0,1.0,279.0,1.0,0.0,7.0,0.0,1.0,4.0,1.0,6.0,1.0,7.0,2.0,1.0,0.0,2.0,31.0,0.0,0.0,3.0,7.0,3.0,3.0,0.0,4.0,1.0,20.0,8.0,4.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,1.0,1.0,15.0,13.0,4.0,4.0,25.0,0.0,4.0,0.0,2.0,15.0,3.0,0.0,1.0,1.0,0.0,16.0,5.0,1.0,29.0,14.0,4.0,2.0,3.0,5.0,18.0,3.0,10.0,1.0,3.0,8.0,8.0,0.0,15.0,20.0
2016-07,0.0,1.0,18.0,1.0,1.0,0.0,1.0,17.0,6.0,3.0,85.0,18.0,4.0,16.0,12.0,5.0,3.0,17.0,9.0,0.0,47.0,2.0,3.0,1.0,0.0,1.0,485.0,7.0,2.0,2.0,0.0,4.0,2.0,1.0,58.0,15.0,10.0,0.0,0.0,4.0,5.0,5.0,1.0,12.0,3.0,124.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,133.0,7.0,6.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,3.0,1.0,22.0,1.0,4.0,28.0,85.0,2.0,8.0,2.0,267.0,5.0,7.0,1.0,0.0,0.0,5.0,1.0,8.0,8.0,3.0,2.0,5.0,0.0,3.0,23.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,2.0,6.0,0.0,1.0,10.0,0.0,5.0,0.0,4.0,2.0,0.0,19.0,25.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,12.0,1.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,28.0,6.0,1.0,3.0,9.0,4.0,2.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,14.0
2016-08,1.0,5.0,23.0,1.0,0.0,1.0,3.0,5.0,3.0,1.0,157.0,18.0,3.0,19.0,16.0,5.0,5.0,24.0,13.0,3.0,46.0,4.0,0.0,2.0,1.0,1.0,373.0,30.0,4.0,2.0,15.0,7.0,5.0,2.0,49.0,16.0,15.0,0.0,0.0,3.0,6.0,7.0,0.0,20.0,7.0,252.0,0.0,1.0,1.0,7.0,5.0,4.0,1.0,160.0,7.0,6.0,1.0,1.0,38.0,0.0,0.0,0.0,6.0,9.0,8.0,7.0,5.0,1.0,0.0,2.0,2.0,28.0,3.0,7.0,8.0,50.0,1.0,17.0,10.0,365.0,20.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,10.0,1.0,5.0,0.0,2.0,33.0,1.0,3.0,4.0,3.0,4.0,9.0,1.0,3.0,0.0,22.0,5.0,20.0,1.0,1.0,3.0,0.0,4.0,2.0,18.0,22.0,3.0,7.0,25.0,4.0,6.0,19.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,20.0,19.0,2.0,4.0,8.0,3.0,0.0,2.0,8.0,0.0,0.0,6.0,5.0,1.0,6.0,10.0
2016-09,3.0,3.0,24.0,0.0,2.0,3.0,7.0,8.0,0.0,2.0,153.0,25.0,5.0,14.0,27.0,2.0,10.0,35.0,1.0,3.0,45.0,0.0,0.0,2.0,0.0,7.0,362.0,48.0,12.0,5.0,0.0,4.0,5.0,0.0,37.0,19.0,17.0,5.0,2.0,8.0,0.0,41.0,1.0,8.0,5.0,252.0,4.0,6.0,1.0,6.0,8.0,3.0,2.0,148.0,5.0,6.0,9.0,17.0,11.0,1.0,4.0,3.0,4.0,21.0,1.0,1.0,12.0,1.0,1.0,1.0,9.0,34.0,5.0,4.0,8.0,132.0,7.0,8.0,4.0,280.0,42.0,1.0,2.0,3.0,0.0,6.0,1.0,17.0,7.0,150.0,2.0,2.0,1.0,4.0,9.0,1.0,0.0,1.0,7.0,23.0,3.0,2.0,11.0,2.0,17.0,23.0,7.0,2.0,3.0,4.0,1.0,20.0,2.0,3.0,5.0,15.0,10.0,27.0,4.0,16.0,13.0,4.0,1.0,6.0,1.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,19.0,16.0,0.0,2.0,11.0,6.0,2.0,3.0,4.0,7.0,11.0,9.0,6.0,3.0,5.0,11.0
