date,macular degeneration,choking,allergy,anemia,anthrax,apnea,cardiac arrest,asthma,illusion,avian influenza,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bone,dengue,spotting,contusion,blister,burns,corpses,calculus,colon cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,encephalopathy,stroke,cholera,alcoholism,copd,chronic diseases,shock,brain injury,cough,cramp,birth defects,drug abuse,alexia,stuttering,diarrhea,tuberculosis,disease,infectious diseases,kidney disease,neurological disorders,dislocation,multiple sclerosis,dizziness,drowning,emergency,vomiting,polio,epilepsy,rash,kidney failure,dementia,fatigue,cystic fibrosis,fibrosis,flushing,seizure,food poisoning,boils,gunshot wounds,hearing loss,heart attack,heart disease,heart failure,hemophilia,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,fever,blindness,erectile dysfunction,infection,inflammation,influenza,foot injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,underweight,leg injury,leukemia,liver disease,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,measles,melanoma,meningitis,microcephaly,migraine,nausea,kidney cancer,skin cancer,obesity,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,pancreatic cancer,paralysis,plague,pneumonia,poisoning,arthritis,preterm birth,brain cancer,coma,hepatitis c,lung cancer,rare diseases,confusion,recurrence,malaria,infertility,rheumatoid arthritis,rupture,scars,sclerosis,sexually transmitted diseases,sleep apnea,spasms,miscarriage,famine,kidney stones,strain,dehydration,sudden death,syndrome,aids,injury,tremors,cancer,ulcers,headache,weight gain,whooping cough,chronic pain,shingles
2011-12,0.170212766,0.463768116,0.388489209,0.176056338,0.009933775,0.130952381,0.028301887,0.398809524,0.38,0.01459854,0.105263158,0.06,0.517241379,0.257894737,0.295081967,0.142857143,0.089552239,0.008733624,0.392857143,0.049668874,0.025316456,0.328267477,0.193939394,0.178571429,0.123287671,0.104651163,0.573333333,0.352941176,0.768041237,0.4,0.098039216,0.365979381,0.014669927,0.380952381,0.129032258,0.254545455,0.395789474,0.427184466,0.191011236,0.044776119,0.18487395,0.228571429,0.1875,0.387096774,0.248447205,0.118421053,0.176007866,0.120535714,0.240740741,0.063829787,0.073770492,0.227272727,0.053571429,0.222222222,0.408035154,0.019704433,0,0.1,0.586956522,0.272727273,0.078947368,0.746666667,0,0.019230769,0.014705882,0.126272912,0.065217391,0.19047619,0.80952381,0.168831169,0.404411765,0.191860465,0.375,0.767605634,0.073298429,0.137931034,0.236111111,0.260869565,0.204081633,0.023030303,0.367647059,0.153846154,0.242331288,0.043785311,0.012012012,0,0.022988506,0.15942029,0.055555556,0.26984127,0.079268293,0.561904762,0,0.953846154,0.083333333,0.114942529,0.166666667,0.144736842,0.050314465,0.245810056,0.053571429,0,0.123529412,0.001901141,0,0.044117647,0.173333333,1,0.186666667,0.252,0.102040816,0.64516129,0.134020619,0.129032258,0.51980198,0.454545455,0.08,0.556962025,0.192307692,0.590361446,0.390804598,0.4,0.235294118,0.107142857,0.214285714,0.062893082,0.259541985,0.039215686,0.496932515,0.346666667,0.346491228,0.19047619,0.241935484,0.515151515,0.172839506,0.222222222,0.414634146,0.146666667,0.006289308,0.333333333,0.25170068,0,0.259816207,0.075757576,0.242424242,0.112970711,0.319526627,0.288810261,0.145631068,0.476361999,0.48,0.416666667,0.536585366,0.238095238,0.242424242,0.898876404
2012-01,0.29787234,0.260869565,0.244604317,0.077464789,0.036423841,0.202380952,0.330188679,0.18452381,0.32,0.04379562,0.073684211,0.22,0.551724138,0.373684211,0.549180328,0.107142857,0.044776119,0.013100437,0.25,0.056291391,0.050632911,0.480243161,0.290909091,0.392857143,0.068493151,0.011627907,0.326666667,0.132352941,0.521649485,0.2,0.039215686,0.726804124,0.02200489,0.119047619,0.403225806,0.454545455,0.317894737,0.233009709,0.235955056,0.059701493,0.058823529,0.19047619,0.8125,0.225806452,0.055900621,0.144736842,0.240904621,0.084821429,0.296296296,0.042553191,0.098360656,0.261363636,0.25,0.380952381,0.342121783,0.039408867,0.428571429,0.122222222,0.27173913,0.272727273,0.289473684,0.393333333,0.62962963,0.423076923,0.036764706,0.093686354,0.02173913,0.285714286,0.523809524,0.12987013,0.367647059,0.726744186,0.169642857,0.014084507,0.329842932,0.103448276,0.180555556,0.304347826,0.020408163,0.041212121,0.323529412,0.211538462,0.162576687,0.046610169,0.057057057,0.12962963,0.126436782,0.028985507,0.138888889,0.063492063,0.06097561,0.514285714,0.12195122,0.338461538,0.1875,0.666666667,0.416666667,0.157894737,0.018867925,0.125698324,0.321428571,0.014962594,0.147058824,0,0,0.161764706,0.106666667,0.5,0.306666667,0.508,0.102040816,0.064516129,0.134020619,0.064516129,0.688118812,0.181818182,0.3,0.582278481,0.153846154,0.56626506,0.287356322,0.14,0.264705882,0.053571429,0.19047619,0.283018868,0.290076336,0.196078431,0.650306748,0.16,0.074561404,0.333333333,0.241935484,0.545454545,0.432098765,0.323232323,0.43902439,0.186666667,0.031446541,0.435897436,0.217687075,0,0.1946533,0.015151515,0.303030303,0.146443515,0.207100592,0.309597523,0.203883495,0.374155786,0.24,0.305555556,0.609756098,0.476190476,0.060606061,0.853932584
2012-02,0.212765957,0.304347826,0.151079137,0.042253521,0.006622517,0.154761905,0.056603774,0.303571429,0.5,0.189781022,0.115789474,0.06,0.948275862,0.352631579,0.336065574,0.178571429,0.164179104,0,0.357142857,0.082781457,0.025316456,0.717325228,0.260606061,0.142857143,0.301369863,0.034883721,0.566666667,0.308823529,0.669587629,0.38,0.137254902,0.448453608,0.014669927,0.785714286,0.35483871,0.545454545,0.433684211,0.203883495,0.460674157,0.104477612,0.180672269,1,0.041666667,0.451612903,0.155279503,0.026315789,0.229432973,0.120535714,0.055555556,0.063829787,0.163934426,0.125,0.160714286,0.444444444,0.397363465,0.083743842,0.005952381,0.277777778,0.489130435,0.113636364,0.438596491,0.493333333,0.222222222,0.442307692,0.022058824,0.152749491,0.02173913,0.666666667,0.452380952,0.038961039,0.371323529,0.604651163,0.071428571,0.021126761,0.439790576,0.068965517,0.097222222,0.391304348,0.020408163,0.060606061,0.161764706,0.846153846,0.222392638,0.032485876,0.088588589,0.018518519,0.040229885,0.275362319,0.055555556,0.126984127,0.073170732,0.514285714,0.048780488,0.261538462,0.083333333,0.436781609,0.583333333,0.092105263,0.006289308,0.455307263,0.75,0.067331671,0.058823529,0.006653992,0,0.139705882,0.226666667,0.022727273,0.173333333,0.684,0.224489796,0.032258065,0.195876289,0.193548387,0.514851485,0.96969697,0.25,0.46835443,0.064102564,0.421686747,0.298850575,0.22,0.5,0,0.261904762,0.477987421,0.374045802,0.490196078,0.699386503,0.6,0.140350877,0.452380952,0.241935484,0.196969697,0.419753086,0.131313131,0.170731707,0.173333333,0.012578616,0.256410256,0.346938776,0,0.209690894,0.090909091,0.393939394,0.372384937,0.088757396,0.295002211,0.155339806,0.515083296,0.32,0.44047619,0.512195122,0.119047619,0,0.775280899
2012-03,0.191489362,0.347826087,0.273381295,0.056338028,0.003311258,0.047619048,0.367924528,0.285714286,0.86,0.01459854,0.115789474,0.06,0.715517241,0.994736842,0.491803279,0.714285714,0.074626866,0,0.428571429,0.07615894,0.012658228,0.854103343,0.254545455,0.321428571,0.383561644,0.651162791,0.46,0.161764706,0.634020619,0.62,0.215686275,0.793814433,0.019559902,0.30952381,0.225806452,0.6,0.595789474,1,0.213483146,0.044776119,0.046218487,0.771428571,0,0.129032258,0.062111801,0.881578947,0.26876434,0.151785714,0.018518519,0.127659574,0.139344262,0.045454545,0.053571429,0.206349206,0.534839925,0.073891626,0.011904762,0.144444444,0.456521739,0.363636364,0.175438596,0.573333333,0,0.057692308,0.058823529,0.144602851,0.217391304,0.476190476,0.666666667,0.012987013,0.558823529,0.755813953,0.285714286,0.021126761,0.219895288,0.517241379,0.041666667,0.630434783,0.224489796,0.04,0.264705882,0.461538462,0.384969325,0.052259887,0.016516517,0.055555556,0.034482759,0.347826087,0.083333333,0.142857143,0.06097561,0.552380952,0.170731707,0.523076923,0.145833333,0.448275862,0.416666667,0.039473684,0,0.223463687,0.321428571,0,0.082352941,0.001901141,0,0.661764706,0.226666667,0.340909091,0.226666667,0.424,0.040816327,0.290322581,0.113402062,0.35483871,0.915841584,0.575757576,0.12,0.455696203,0.230769231,0.34939759,0.32183908,0.126666667,0.088235294,0.071428571,0.595238095,0.113207547,0.572519084,0.333333333,0.45398773,0.4,0.078947368,0.142857143,0.161290323,0.174242424,0.296296296,0.050505051,0.56097561,0.2,0.037735849,0.076923077,0.25170068,0.111111111,0.216374269,0.287878788,0.303030303,0.338912134,0.124260355,0.377266696,0.339805825,0.534894192,0.56,1,0.317073171,0.023809524,0.363636364,0.471910112
2012-04,0.14893617,0.956521739,0.258992806,0.063380282,0.009933775,0.011904762,0.396226415,0.095238095,0.46,0.051094891,0.189473684,0.22,0.543103448,0.305263158,0.450819672,0,0.029850746,0,0.428571429,0.033112583,0,0.583586626,0.303030303,0.25,0.328767123,0.255813953,1,0.102941176,0.639175258,0.52,1,0.484536082,0.117359413,0.333333333,0.290322581,0.290909091,0.393684211,0.067961165,0.292134831,0.089552239,0.201680672,0.40952381,0.020833333,0.483870968,0.155279503,0.276315789,0.348082596,0.098214286,0.685185185,0.042553191,0.049180328,0.079545455,0.071428571,0.349206349,0.362837414,0.044334975,0.041666667,0.244444444,0.423913043,0.409090909,0.166666667,0.513333333,0,0.038461538,0.051470588,0.313645621,0.065217391,0.19047619,0.30952381,0,0.352941176,0.476744186,0.535714286,0.028169014,0.293193717,0,0.083333333,0.326086957,0.12244898,0.069090909,0.294117647,0.173076923,0.174846626,0.046610169,0,0.018518519,0.028735632,0.275362319,0.111111111,0.095238095,0.097560976,0.542857143,0.024390244,0.107692308,0.083333333,0.287356322,0.388888889,0.078947368,1,0.273743017,0.071428571,0.19201995,0.258823529,0.003802281,0,0.286764706,0.133333333,0.022727273,0.226666667,0.76,0.469387755,0.096774194,0.12371134,0.258064516,0.569306931,0,0.06,0.278481013,0.08974359,0.578313253,0.287356322,0.173333333,0.117647059,0.142857143,0.476190476,0.270440252,0.435114504,0.196078431,0.63190184,0.733333333,0.188596491,0.428571429,0.193548387,0.037878788,0.456790123,0.111111111,0.390243902,0,0.094339623,0.307692308,0.231292517,0,0.164578112,0.166666667,0.303030303,0.121338912,0.082840237,0.314020345,0.504854369,0.55245385,0.28,0.575396825,0.12195122,0.452380952,0.151515152,0.134831461
2012-05,0.29787234,0.463768116,0.18705036,0.028169014,0.033112583,0.05952381,0.094339623,0.31547619,0.52,0,0.494736842,0.28,0.456896552,0.494736842,0.532786885,0.142857143,0.119402985,0,0.821428571,0.059602649,0.012658228,0.729483283,0.442424242,0.357142857,0.506849315,0.209302326,0.56,0.029411765,0.576804124,0.28,0.68627451,0.353092784,0.004889976,0.19047619,0.258064516,0.509090909,0.682105263,0.524271845,0.359550562,0.164179104,0.100840336,0.39047619,0,0.419354839,0.161490683,0.315789474,0.296296296,0.075892857,0.111111111,0.021276596,0.12295082,0.25,0.142857143,0.492063492,0.44005022,0.039408867,0.255952381,0.255555556,0.423913043,0.181818182,0.254385965,0.353333333,0.851851852,0.576923077,0.014705882,0.185336049,0.043478261,0,0.5,0.038961039,0.375,0.488372093,0.232142857,0.035211268,0.151832461,0.310344828,0.347222222,0.456521739,0.265306122,0.093333333,0.382352941,0.326923077,0.363496933,0.031073446,0.001501502,0.166666667,0.005747126,1,0.027777778,0.079365079,0.109756098,0.733333333,0.024390244,0.153846154,0.083333333,0.620689655,0.555555556,0.171052632,0.176100629,0.217877095,0.214285714,0.024937656,0.635294118,0.006653992,0,0.066176471,0.16,0.295454545,0.853333333,1,0.102040816,0.096774194,0.103092784,0.096774194,0.915841584,0.515151515,0.07,0.873417722,0.064102564,0.289156627,0.379310345,0.34,1,0.267857143,0.142857143,0.075471698,0.480916031,0.235294118,0.558282209,0.373333333,0.263157895,0.380952381,0.467741935,0.098484848,0.481481481,0.242424242,0.146341463,0.053333333,0.081761006,0.256410256,0.149659864,0,0.203842941,0.151515152,0.393939394,0.443514644,0.189349112,0.455992923,0.708737864,0.590724899,0.32,0.46031746,0.170731707,0.595238095,0.090909091,0.078651685
2012-06,0.085106383,0.246376812,0.28057554,0.049295775,0.003311258,0,0.132075472,0.166666667,0.74,0.02189781,0.031578947,0.22,0.784482759,0.789473684,0.631147541,0.392857143,0.208955224,0.148471616,0.607142857,0.033112583,0.063291139,0.841945289,0.187878788,0.035714286,0.534246575,0.023255814,0.373333333,0.220588235,0.579896907,0.24,0.098039216,0.631443299,0,0.571428571,0.064516129,0.2,0.589473684,0.106796117,0.438202247,0.164179104,0.004201681,0.39047619,0.0625,0.451612903,0.186335404,0.5,0.253687316,0.040178571,0.074074074,0.191489362,0.229508197,0.159090909,0.571428571,0.80952381,0.604519774,0.0591133,0.244047619,0.455555556,0.380434783,0.25,0.078947368,0.506666667,0.666666667,0.653846154,0.066176471,0.354378819,0.086956522,0.714285714,0.666666667,0,0.386029412,0.470930233,0.116071429,0.028169014,0.251308901,0.862068966,0.361111111,0.586956522,0.142857143,0.050909091,0.235294118,0.230769231,0.338957055,0.038135593,0.03003003,0.018518519,0.114942529,0.246376812,0,0.222222222,0.12804878,0.628571429,0.317073171,0.461538462,0.229166667,0.965517241,0.527777778,0.315789474,0,0.572625698,0.303571429,0.009975062,0.241176471,0.017110266,0,0.110294118,0.546666667,0.227272727,0.346666667,0.944,0.346938776,0.161290323,0.18556701,0.064516129,0.559405941,0.181818182,0.12,0.683544304,0.269230769,0.493975904,0.344827586,0.513333333,0.088235294,0.357142857,0.714285714,0.100628931,0.93129771,0.137254902,0.969325153,0.6,0.228070175,0.880952381,0.290322581,0.121212121,0.345679012,0.171717172,1,0,0.050314465,0.076923077,0.346938776,0.145833333,0.356725146,0.227272727,0.090909091,0.225941423,0.130177515,0.470145953,0.359223301,0.707339036,0.12,0.873015873,0.658536585,0.333333333,0.090909091,0.235955056
2012-07,0.29787234,0.31884058,0.482014388,0.147887324,0.009933775,0.416666667,0.509433962,0.255952381,1,0.051094891,0.031578947,0.2,0.560344828,0.410526316,0.31147541,0.285714286,0.223880597,0.19650655,0.642857143,0.059602649,0,0.930091185,0.272727273,0.25,0.424657534,0.034883721,0.42,0.176470588,0.627319588,0.26,0.058823529,0.670103093,0.053789731,0.30952381,0.483870968,0.254545455,0.707368421,0.106796117,0.449438202,0.104477612,0.06302521,0.295238095,0.020833333,0.935483871,0.111801242,0.276315789,0.264831203,0.098214286,0.185185185,0.106382979,0.180327869,0.329545455,0.089285714,0.349206349,0.544883867,0.068965517,0.089285714,0.422222222,0.445652174,0.090909091,0.307017544,0.406666667,0.148148148,0.423076923,0.066176471,0.199592668,0.543478261,0.380952381,0.642857143,0.051948052,0.448529412,0.395348837,0.339285714,0.063380282,0.267015707,0.24137931,0.180555556,1,0.93877551,0.106666667,0.382352941,0.173076923,0.409509202,0.043785311,0.015015015,0.222222222,0.114942529,0.434782609,0.222222222,0.238095238,0.134146341,0.476190476,0.097560976,0.061538462,0.166666667,0.402298851,0.611111111,0.105263158,0,0.326815642,0.267857143,0.002493766,0.029411765,0.009505703,0,0.25,0.066666667,0.022727273,0.026666667,0.616,0.081632653,0.322580645,0.371134021,0.193548387,0.712871287,0.212121212,0.11,0.430379747,0.243589744,0.337349398,0.505747126,0.333333333,0.5,0.035714286,0.976190476,0.182389937,0.41221374,0.137254902,0.711656442,0.386666667,0.043859649,0.30952381,0.370967742,0.325757576,0.395061728,0.373737374,0.219512195,0.306666667,0.050314465,0.692307692,0.156462585,0.020833333,0.249791145,0.181818182,0.515151515,0.179916318,0.360946746,0.515258735,0.291262136,0.352093652,0.32,0.555555556,0.097560976,0.428571429,0.363636364,0.06741573
2012-08,0.212765957,0.304347826,0.208633094,0.049295775,0.046357616,0.071428571,0.283018868,0.285714286,0.54,0.04379562,0.073684211,0.3,0.637931034,0.531578947,0.459016393,0.285714286,0.119402985,0.021834061,0.25,0.056291391,0.088607595,0.659574468,0.339393939,0.464285714,0.287671233,0.069767442,0.3,0.058823529,0.758247423,0.5,0.078431373,0.652061856,0.08801956,0.547619048,0.096774194,0.763636364,0.661052632,0.194174757,0.528089888,0.119402985,0.096638655,0.361904762,0.0625,0.483870968,0.142857143,0.368421053,0.302196001,0.111607143,0.259259259,0.063829787,0.057377049,0.318181818,0.178571429,0.476190476,0.638418079,0.147783251,0.017857143,0.188888889,0.380434783,0.068181818,0.570175439,0.353333333,0.740740741,0.5,0.404411765,0.16089613,0.152173913,0.857142857,0.5,0.103896104,0.404411765,0.61627907,0.705357143,0.035211268,0.492146597,0.068965517,0.083333333,0.47826087,0.12244898,0.12969697,0.220588235,0.153846154,0.449386503,0.031073446,0.043543544,0.351851852,0.063218391,0.31884058,0.138888889,0.111111111,0.359756098,0.295238095,0.12195122,0.123076923,0.041666667,0.218390805,0.472222222,0.105263158,0.025157233,0.354748603,0.160714286,0.014962594,0.041176471,0.006653992,0,0.220588235,0.08,0.068181818,0.026666667,0.552,0.183673469,0.193548387,0.082474227,0.032258065,0.53960396,0.212121212,0.08,0.620253165,0.243589744,0.228915663,0.666666667,0.326666667,0.617647059,0.339285714,0.238095238,0.446540881,0.122137405,0.156862745,0.852760736,0.426666667,0.078947368,0.357142857,0.483870968,0.356060606,0.580246914,0.313131313,0.268292683,0.093333333,0.031446541,0.487179487,0.238095238,0,0.206349206,0.151515152,0.757575758,0.280334728,0.181459566,0.529854047,0.13592233,0.420531292,0.4,0.603174603,0.341463415,0.023809524,0.090909091,0.033707865
2012-09,0.255319149,0.231884058,0.309352518,0.007042254,0.026490066,1,0.235849057,0.130952381,0.72,0.00729927,0.242105263,0.22,0.594827586,0.331578947,0.385245902,0.535714286,0.074626866,0.318777293,0.464285714,0.016556291,0.025316456,0.787234043,0.315151515,0.392857143,0.082191781,0.127906977,0.086666667,0.279411765,0.715979381,0.22,0.352941176,0.324742268,0.019559902,0.238095238,0.225806452,0.236363636,0.484210526,0.203883495,0.213483146,0.074626866,0.075630252,0.257142857,0.041666667,0.129032258,0.173913043,0.171052632,0.28056375,0.169642857,0.111111111,0.042553191,0.106557377,0.295454545,0.178571429,0.444444444,0.384180791,0.024630542,0.303571429,0.133333333,0.239130435,0.272727273,0.289473684,0.4,0.444444444,0.346153846,0.514705882,0.103869654,0.108695652,0.095238095,0.571428571,0.064935065,0.330882353,0.534883721,0.348214286,0.436619718,0.073298429,0,0.125,0.217391304,0.224489796,0.090909091,0.161764706,0.038461538,0.328220859,0.031073446,0.028528529,0.037037037,0.028735632,0.101449275,0,0.206349206,0.024390244,0.361904762,0.073170732,0.153846154,0.0625,0.264367816,1,0.105263158,0.012578616,0.189944134,0.125,0.004987531,0.070588235,0.011406844,0,0.264705882,0.106666667,0.068181818,0.04,0.852,0.265306122,0.225806452,0.06185567,0,0.514851485,0.060606061,0.2,0.64556962,0.217948718,0.313253012,0.712643678,0.26,0.088235294,0.196428571,0.80952381,0.075471698,0.374045802,0.176470588,0.736196319,0.413333333,0.153508772,0.404761905,0.193548387,0.181818182,0.185185185,0.303030303,0.024390244,1,0.056603774,0.051282051,0.278911565,0.069444444,0.22556391,0.090909091,0.242424242,0.384937238,0.140039448,0.256523662,0.087378641,0.376857271,0.12,0.563492063,0.365853659,0,0.090909091,0.258426966
2012-10,0.085106383,0.449275362,0.604316547,0.070422535,0,0.023809524,0.20754717,0.648809524,0.62,0.04379562,1,0.12,0.586206897,0.431578947,0.524590164,0.178571429,0.179104478,0.27510917,0.142857143,0.029801325,0.012658228,0.662613982,0.193939394,0.464285714,0.315068493,0.337209302,0.533333333,0.117647059,0.671649485,0.26,0.039215686,0.706185567,0.046454768,0.523809524,0.177419355,0.8,0.541052632,0.058252427,0.348314607,0.089552239,0.079831933,0.40952381,0.020833333,0.258064516,0.105590062,0.434210526,0.382825303,0.245535714,0.148148148,0.021276596,0.057377049,0.534090909,0.196428571,0.253968254,0.495919648,0.083743842,0.047619048,0.333333333,0.282608696,0.318181818,0.394736842,0.406666667,0.037037037,0.076923077,0.051470588,0.177189409,0.108695652,0.428571429,0.476190476,0,0.360294118,0.51744186,0.276785714,0.274647887,0.230366492,0.137931034,0.013888889,0.391304348,0.102040816,0.180606061,0.044117647,0.096153846,0.722392638,0.032485876,0.025525526,0.018518519,0.057471264,0.260869565,0.027777778,0.111111111,0.12804878,0.59047619,0.048780488,0.353846154,0.1875,0.287356322,0.333333333,0.302631579,0.006289308,0.240223464,0.142857143,0.007481297,0.123529412,1,0,0.117647059,1,0.113636364,0.133333333,0.748,0.06122449,0.064516129,0.144329897,0.032258065,0.623762376,0.363636364,0.05,0.493670886,0.217948718,0.361445783,0.206896552,0.266666667,0,0.285714286,0.380952381,0.220125786,0.419847328,0.490196078,0.797546012,0.866666667,0.346491228,1,0.209677419,0.113636364,0.234567901,0.535353535,0.195121951,0.026666667,0.031446541,0.128205128,0.163265306,0,0.215538847,0.075757576,0.212121212,0.20083682,0.122287968,0.359133127,0.378640777,0.550202611,0.32,0.972222222,0.682926829,0.666666667,0.121212121,0.191011236
2012-11,0,0.463768116,0.201438849,0.042253521,0,0.023809524,0.245283019,0.642857143,0.92,0.065693431,0.273684211,0.16,0.724137931,0.4,0.598360656,0.178571429,0.059701493,0.135371179,0.214285714,0.059602649,0.012658228,0.638297872,0.254545455,0.571428571,0.273972603,0.081395349,0.166666667,0.176470588,0.693814433,0.4,0.098039216,0.62371134,0.029339853,0.571428571,0.080645161,0.309090909,0.6,0.32038835,0.707865169,0.223880597,0.042016807,0.371428571,0.0625,0.677419355,0.049689441,0.552631579,0.240249099,0.133928571,0.074074074,0.085106383,0.057377049,0.25,0.089285714,0.126984127,0.790960452,0.049261084,0.029761905,0.233333333,0.391304348,0.227272727,0.078947368,0.593333333,0.296296296,0.346153846,0.066176471,0.16496945,0.043478261,0.285714286,0.452380952,0.194805195,0.404411765,0.360465116,0.571428571,0,0.476439791,0.068965517,0.111111111,0.347826087,0.857142857,0.122424242,0.073529412,0.365384615,0.470858896,0.052259887,0.048048048,0.092592593,0.022988506,0.391304348,0,0.063492063,0.085365854,0.438095238,0.195121951,0.169230769,0.4375,0.24137931,0.305555556,0.092105263,0.031446541,0.217877095,0.303571429,0,0.041176471,0.159695817,0,0.036764706,0.2,0.204545455,0.053333333,0.304,0.204081633,0.032258065,0.020618557,0.193548387,0.46039604,0.090909091,0.24,0.848101266,0.192307692,0.337349398,0.563218391,0.48,0,0.071428571,0.166666667,0.477987421,0.221374046,0.078431373,0.717791411,0.56,0.293859649,0.30952381,0.5,0.053030303,0.271604938,0.292929293,0.146341463,0.026666667,0.031446541,0.487179487,0.204081633,0,0.220551378,0.045454545,0.484848485,0.238493724,0.276134122,0.324192835,0.145631068,0.399819901,0.2,0.369047619,0.146341463,1,0.121212121,0.04494382
2012-12,0.042553191,0.275362319,0.18705036,0.133802817,0.052980132,0.095238095,0.254716981,0.232142857,0.86,0.02189781,0.094736842,0.02,0.456896552,0.521052632,0.237704918,0.321428571,0,0.061135371,0.214285714,0.033112583,0,0.674772036,0.163636364,0.357142857,0.246575342,0.058139535,0.293333333,0.205882353,0.72628866,0.08,0.450980392,0.37371134,0.041564792,0.19047619,0.048387097,0.2,0.505263158,0.145631068,0.202247191,0.059701493,0,0.19047619,0.0625,0.064516129,0.130434783,0.315789474,0.236315962,0.084821429,0.092592593,0.212765957,0.057377049,0.261363636,0.160714286,0.19047619,0.431889517,0.157635468,0.476190476,0.277777778,0.315217391,0.022727273,0.315789474,0.12,0.037037037,0.019230769,0.073529412,0.112016293,0.195652174,0.571428571,0.785714286,0.454545455,0.363970588,0.226744186,0.196428571,0.035211268,0.09947644,0,0,0.260869565,0.142857143,0.055757576,0.117647059,0.057692308,0.424846626,0.040960452,0.021021021,0.092592593,0.011494253,0.304347826,0,0.031746032,0.134146341,0.504761905,0,0.338461538,0.0625,0.333333333,0.166666667,0.039473684,0.245283019,0.19273743,0.214285714,0,0.023529412,0.065589354,0,0.029411765,0.226666667,0,0,0.228,0.142857143,0,0.051546392,0.064516129,0.49009901,0.03030303,0.05,0.46835443,0.153846154,0.108433735,0.298850575,0.4,0.117647059,0.196428571,0.166666667,0.06918239,0.213740458,0.176470588,0.797546012,0.853333333,0.25,0.333333333,0.516129032,0.075757576,0.407407407,0.242424242,0.195121951,0.106666667,0.06918239,0.128205128,0.034013605,0.013888889,0.142857143,0.333333333,0.272727273,0.184100418,0.07495069,0.322865989,0.194174757,0.520486267,0.16,0.238095238,0.634146341,0.095238095,0.121212121,0
2013-01,0.425531915,0.202898551,0.09352518,0.049295775,0,0.011904762,0.075471698,0.25,0.6,0.124087591,0.052631579,0.14,0.612068966,0.515789474,0.352459016,0,0.044776119,0.122270742,0.214285714,0.046357616,0.126582278,0.802431611,0.16969697,0.714285714,0.191780822,0.23255814,0.18,0.308823529,0.584536082,0.16,0.647058824,0.523195876,0.04400978,0.333333333,0.14516129,0.290909091,0.4,0.640776699,0.853932584,0.194029851,0.06302521,0.295238095,0.083333333,0.290322581,0.149068323,0.447368421,0.240249099,0.084821429,0.333333333,0.042553191,0.147540984,0.340909091,0.053571429,0.301587302,0.68173258,0.0591133,0.06547619,0.344444444,0.184782609,0.181818182,0.192982456,0.24,0.259259259,0.192307692,0.102941176,0.181262729,0.065217391,0.523809524,0.857142857,0.155844156,0.3125,0.343023256,0.133928571,0.225352113,0.272251309,0.137931034,0.208333333,0.304347826,0.040816327,0.041212121,0.117647059,0.096153846,0.349693252,0.011299435,0.106606607,0.092592593,0.040229885,0.362318841,0.111111111,0.174603175,0.213414634,0.628571429,0.170731707,0.492307692,0.25,0.08045977,0.277777778,0.052631579,0.144654088,0.184357542,0.160714286,0.064837905,0.1,0.035171103,0.001490313,0.426470588,0.08,0.136363636,0.106666667,0.48,0.224489796,0.322580645,0.092783505,0.225806452,0.599009901,0.363636364,0.12,0.506329114,0.166666667,0.795180723,0.333333333,0.273333333,0.058823529,0.160714286,0.928571429,0.213836478,0.419847328,0.235294118,0.447852761,0.453333333,0.096491228,0.547619048,0.370967742,0.045454545,0.148148148,0.343434343,0.292682927,0.013333333,0.050314465,0.358974359,0.108843537,0.069444444,0.236424394,0.196969697,0.303030303,0.150627615,0.120315582,0.377708978,0.077669903,0.500225124,0.32,0.567460317,0.536585366,0.452380952,0.060606061,0.056179775
